text,Author
"['look', 'for', 'men’s\nchivalrous', 'help,', 'but', 'I', 'shall', 'not', 'find', 'it.\n\n“The', 'bees', 'are', 'very', 'attentive', 'to', 'the', 'flowers', 'till', 'their', 'honey', 'is', 'done,\nand', 'then', 'they', 'fly']",(AKARalphIron)OliveSchreiner
"['souls', 'with', 'the', 'vision', 'of', 'her', 'bloom\nand', 'beauty;', 'in', 'listening', 'to', 'the', 'music', 'of', 'her', 'voice;', 'in', 'gratefully\nrecognizing', 'how', 'rich', 'and', 'fair', 'for', 'them', 'was']",MarkTwain
"['see', 'the', 'result', 'of', 'the', 'contest.\n\nIt', 'will', 'hardly', 'be', 'believed', 'that', 'after', 'all', 'this', 'thunder', 'and', 'lightning', 'not\na', 'drop', 'of', 'rain', 'fell;', 'but', 'such', 'is']",MarkTwain
"['he', 'brought\nnothing', 'with', 'him', 'but', 'an', 'old', 'newspaper', 'containing', 'a', 'handkerchief', 'marked\n“B.', 'G.,”', 'one', 'cotton', 'sock', 'marked', '“L.', 'W.', 'C.,”', 'one', 'woolen', 'one', 'marked', '“D.\nF.,”']",MarkTwain
"['dozen', 'times', 'and', 'even', 'in', 'that\nway', 'could', 'not', 'express', 'all', 'his', 'joy', 'and', 'thankfulness.', 'This', 'new', 'access\nof', 'gratitude', 'and', 'affection', 'carried', 'Aleck', 'quite', 'beyond', 'the']",MarkTwain
"['hills', 'is', 'the', 'finest', 'winter\ngrazing', 'in', 'the', 'country.', 'This', 'water', 'that', 'you', 'are', 'wasting', 'would', 'have\nyearly', 'earned', 'you', 'one', 'hundred', 'head', 'of', 'cripples.', 'A', ""month's""]",AndyAdams
"['pretty,', 'and', 'their', 'dresses', 'beautiful.', 'I', 'do', 'not', 'think\nthey', 'had', 'been', 'listening', 'to', 'the', 'music,', 'for', 'they', 'were', 'talking', 'and', 'laughing\nvery', 'softly.', 'I', 'heard', 'all']",(AKARalphIron)OliveSchreiner
"['they\nhad', 'sounded', 'to', 'his', 'inner', 'ear;', 'and', 'Anna', 'replied', 'without', 'surprise:', '“Of\ncourse.', 'It’s', 'inevitable', 'that', 'she', 'should.', 'But', 'we', 'shall', 'bring', 'her', 'round\nin', 'time.”', 'Under']",EdithWharton
"['edge', 'it', 'had', 'in', 'moments', 'of', 'high', 'pressure.\n\nHis', 'step-mother', 'turned', 'away', 'and', 'seated', 'herself', 'in', 'her', 'sofa-corner.', '“Oh,\nmy', 'dear,', 'it’s', 'not', 'a', 'privilege', 'to', 'quarrel']",EdithWharton
"['tried', 'to', 'laugh', 'or', 'argue', 'her', 'husband', 'out', 'of', 'his\nconvictions.', 'They', 'WERE', 'convictions,', 'and', 'therefore', 'unassailable.', 'Nor\nwas', 'any', 'insincerity', 'implied', 'in', 'the', 'fact', 'that', 'they']",EdithWharton
"['here', 'for', 'thousands\nof', 'cattle,', 'and', ""that's"", 'the', 'foundation', 'of', 'a', 'ranch.', 'Without', 'a', 'hoof', 'on', 'it,\nit', 'has', 'a', 'value', 'in', 'proportion', 'to', 'its', 'carrying', 'capacity,']",AndyAdams
"['to', 'all--watch!', 'May', 'the', 'Lord', 'add\nhis', 'blessings!”\n\nHere', 'the', 'Bible', 'closed', 'with', 'a', 'tremendous', 'thud.', 'Tant', 'Sannie', 'loosened', 'the\nwhite', 'handkerchief', 'about', 'her', 'neck', 'and', 'wiped', 'her']",(AKARalphIron)OliveSchreiner
"['and', 'sang', 'the', 'next', 'verse', 'dreamily:\n\n', '', '', '', '', 'Where', 'the', 'reeds', 'shake', 'by', 'the', 'river,\n', '', '', '', '', 'Where', 'the', 'moonlight’s', 'sheen']",(AKARalphIron)OliveSchreiner
"['ample', 'time', 'to', 'set', 'the', 'ranch', 'in', 'order.\nTurning', 'away', 'from', 'the', 'old', 'trail,', 'on', 'the', 'divide,', 'and', 'angling', 'in', 'to\nheadquarters,', 'and', 'thence', 'northward,', 'was', 'but']",AndyAdams
"['now', 'he', 'sat', 'there', 'in', 'the\nold', 'house.\n\n“--and', 'then', 'I', 'got', 'to', 'the', 'next', 'town,', 'and', 'my', 'horse', 'was', 'tired,', 'so', 'I', 'could\ngo', 'no', 'further,', 'and']",(AKARalphIron)OliveSchreiner
"['started', 'in', 'advance', 'to\nbunch', 'the', 'herd.\n\nLeaving', 'Forrest', 'at', 'the', 'camp,', 'Mr.', 'Lovell', 'and', 'Joel', 'took', 'the', 'rig', 'and\nleisurely', 'followed', 'the', 'departing', 'horsemen.', '""This', 'is', 'one']",AndyAdams
"['five', 'hundred\nmiles', 'during', 'the', 'first', 'winter.', 'You', 'must', 'guard', 'against', 'a', 'winter', 'drift,\nand', 'the', 'only', 'way', 'is', 'to', 'hold', 'your', 'cattle', 'under', 'herd.', 'If', 'you']",AndyAdams
"['“He', 'has', 'got', 'a', 'letter;', 'his', 'wife', 'is', 'dead.', 'You', 'must', 'go', 'and\ncomfort', 'him,”', 'said', 'Tant', 'Sannie', 'at', 'last,', '“and', 'I', 'will', 'go', 'with', 'you.']",(AKARalphIron)OliveSchreiner
"['scomparve', 'il', '9', 'novembre.', 'Sarebbe', 'partita', 'col', 'suo\ncocchiere.\n\nLa', 'Principassa', 'ha', '27', 'anni.\n\nTwenty-seven', 'years', 'old,', 'and', 'scomparve--scampered--on', 'the', '9th', 'November.\nYou', 'see', 'by', 'the', 'added', 'detail', 'that']",MarkTwain
"['foreman,\n""and', 'each', 'age', 'was', 'held', 'separate', 'until', 'the', 'herds', 'were', 'made', 'up.', 'I', 'started\nwith', 'fifteen', 'hundred', 'threes', 'and', 'sixteen', 'hundred', 'twos,', 'with', 'ten', 'head\nextra', 'of']",AndyAdams
"['or\ntwo', 'in', '“Othello.”\n\nThe', 'lovers', 'went', 'to', 'the', 'play.', 'Elfonzo', 'was', 'one', 'of', 'the', 'fiddlers.', 'He', 'and\nAmbulinia', 'must', 'not', 'be', 'seen', 'together,', 'lest', 'trouble', 'follow', 'with']",MarkTwain
"['to', 'bed.', 'Effie', 'won’t', 'be', 'sorry\nto', 'skip', 'her', 'Latin.”\n\n“Thank', 'you--but', 'I’m', 'really', 'all', 'right,”', 'murmured', 'Sophy', 'Viner.', 'Her', 'glance,\nmaking', 'a', 'swift', 'circuit', 'of', 'the', 'room,']",EdithWharton
"['The', 'cattle', 'drifted', 'before', 'its', 'wrath,', 'dropped\ninto', 'the', 'valley', 'just', 'above', 'the', 'corral,', 'where', 'the', 'boys', 'doubled', 'on', 'the\noutside', 'point,', 'and', 'by', 'the', 'aid', 'of']",AndyAdams
"['be', 'applied', 'to', 'see', 'how', 'things', 'went', 'on', 'in', 'this', 'world\nbelow.', 'She', 'never', 'felt', 'sure', 'how', 'far', 'the', 'spirit-world', 'might', 'overlap', 'this\nworld', 'of', 'sense,', 'and,']",(AKARalphIron)OliveSchreiner
"['of', 'it,', 'there', 'was', 'none', 'to', 'see;', 'they\nthemselves', 'were', 'unconscious', 'of', 'it.', 'Often', 'their', 'tears', 'fell', 'upon', 'the', 'notes\nand', 'spoiled', 'them;', 'sometimes', 'a', 'single', 'misformed']",MarkTwain
"['but', 'the', 'chickens', 'had', 'climbed', 'about', 'him', 'and', 'were\nperching', 'on', 'him.', 'One', 'stood', 'upon', 'his', 'shoulder,', 'and', 'rubbed', 'its', 'little', 'head\nsoftly', 'against', 'his', 'black', 'curls:']",(AKARalphIron)OliveSchreiner
"['carried', 'in', 'his', 'breast.', 'Bonaparte', 'picked', 'it', 'up', 'and', 'began', 'to', 'inspect\nit,', 'as', 'the', 'boy', 'climbed', 'slowly', 'over', 'the', 'wall.', 'He', 'would', 'have', 'walked', 'off\nsullenly,']",(AKARalphIron)OliveSchreiner
"['record', 'of', 'all', 'the', 'prophecies', 'that', 'have\nbeen', 'fulfilled.\n\nI', 'will', 'remark', 'here,', 'in', 'passing,', 'that', 'certain', 'ancestors', 'of', 'mine', 'are', 'so\nthoroughly', 'well-known', 'in', 'history', 'by', 'their']",MarkTwain
"['You', 'had', 'better', 'scale', 'down', 'your', 'estimate.\nLeave', 'a', 'few', 'for', 'luck.""\n\nNothing', 'but', 'the', 'cold', 'facts', 'could', 'shake', ""Dell's"", 'count', 'of', 'the', 'chickens.\nJoel', 'intentionally', 'delayed', 'the']",AndyAdams
"['held', 'each', 'other\ndumbly', 'in', 'the', 'darkness;', 'then', 'he', 'gave', 'a', 'vague', 'laugh', 'and', 'said:', '“It’s\nreally', 'time', 'to', 'light', 'up.”', 'He', 'pressed', 'the', 'electric', 'button', 'with']",EdithWharton
"['will', 'produce\nat', '_The', 'Galaxy_', 'office', 'a', 'London', '_Saturday', 'Review_', 'of', 'October', '8th,\ncontaining', 'an', 'article', 'which,', 'on', 'comparison,', 'will', 'be', 'found', 'to', 'be\nidentical', 'with', 'the', 'one']",MarkTwain
"['eyes', 'flashed', 'back', 'on\nhim--yes,', 'and', 'yes,', 'and', 'yes!', 'The', 'stranger', 'smiled.', 'It', 'was', 'almost', 'worth\nthe', 'trouble', 'of', 'exerting', 'oneself,', 'even', 'on', 'a', 'lazy', 'afternoon,', 'to']",(AKARalphIron)OliveSchreiner
"['the', 'hair', 'hanging', 'over', 'his\nforehead,', 'and', 'a', 'dogged', 'sullenness', 'on', 'his', 'features,', 'he', 'presented', 'most', 'the\nappearance', 'of', 'an', 'ill-conditioned', 'young', 'buffalo.\n\n“Beloved', 'Lord,”', 'cried', 'Tant', 'Sannie,']",(AKARalphIron)OliveSchreiner
"[""said:\n\n“It's"", ""so--you've"", 'proved', 'your', 'theory,', 'and', 'suffering', 'humanity', 'owes', 'you', 'a\ngreat', 'debt', 'from', 'henceforth,”', 'and', 'they', 'crowded', 'around', 'him,', 'and', 'wrung', 'his\nhand', 'cordially', 'and', 'thankfully,']",MarkTwain
"['she', 'felt', 'anew', 'the\nuselessness', 'of', 'speaking...Had', 'he', 'ever', 'supposed', 'that', 'Owen', 'would', 'not', 'know?\nProbably,', 'from', 'the', 'height', 'of', 'his', 'greater', 'experience,', 'he', 'had', 'seen', 'long\nsince']",EdithWharton
"['the', ""Lord's"", 'Prayer;', 'it', 'was', 'painted', 'over', 'the', 'nursery', 'door,', 'and', 'was\nabout', 'the', 'first', 'thing', 'they', 'learned', 'to', 'read.', 'It', 'was', 'destined', 'to', 'be', 'the\nunswerving']",MarkTwain
"['on', 'the', 'rarest\noccasions,', 'and', 'then', 'only', 'when', 'duty', 'commanded.', 'He', 'had', 'been', 'a', 'hard\ndrinker', 'at', 'sea,', 'but', 'after', 'his', 'conversion', 'he', 'became', 'a', 'firm', 'and']",MarkTwain
"['at', 'the', 'moment,', 'put', 'her\nhand', 'on', 'a', 'sweet', 'American;', 'but', 'she', 'presently', 'heard', 'of', 'Miss', 'Viner', 'through\nthe', 'Farlows,', 'an', 'excellent', 'couple', 'who', 'live', 'in', 'the']",EdithWharton
"['bottom', 'fell', 'out.', 'You', 'notice', 'what', 'a', 'rich\ngloom,', 'what', 'a', 'somber', 'and', 'pervading', 'mystery,', 'that', 'word', 'sheds', 'all', 'over', 'the\nwhole', 'Wallachian', 'tragedy.', 'That', 'is', 'the']",MarkTwain
"['How', 'are', 'they', 'about', 'chickens?”\n\nHe', 'tilted', 'his', 'eyes', 'toward', 'heaven', 'in', 'mute', 'ecstasy.', 'I', 'understood.\n\n“What', 'is', 'chicken,', 'in', 'Italian?”', 'I', 'asked.\n\n“Pollo,', '_Podere._”', '(Podere', 'is', 'Italian']",MarkTwain
"['is\nspeaking', 'through', 'that', 'boy;', 'we', 'should', 'recognize', 'that', 'note', 'anywhere.', 'There\nbe', 'myriads', 'of', 'instruments', 'in', 'this', ""world's"", 'literary', 'orchestra,', 'and', 'a\nmultitudinous', 'confusion', 'of', 'sounds', 'that']",MarkTwain
"['cup', 'of', 'tea.\n\nHe', 'liked', 'her', 'quickness,', 'at', 'any', 'rate.', '“It’s', 'better,”', 'he', 'laughed,', '“than\nyour', 'thinking', 'I', 'came', 'for', 'Mrs.', 'Murrett!”\n\n“Oh,', 'we', 'never', 'thought', 'anybody', 'came']",EdithWharton
"['and', 'touched', 'the', 'girl’s', 'hand;', 'then\nshe', 'began', 'again,', 'pouring', 'all', 'her', 'soul', 'into', 'the', 'broken', 'phrases:', '“It’s\nterrible', 'now', '...', 'you', 'see', 'no', 'future;', 'but', 'if,']",EdithWharton
"['the', 'day.', 'It', 'was', 'fully\ntwenty-five', 'miles', 'back', 'to', 'the', 'Beaver,', 'but', 'with', 'the', 'cattle', 'weakened,', 'the\nhorses', 'worn,', 'it', 'was', 'decided', 'to', 'rest', 'a', 'day', 'before']",AndyAdams
"['to', 'pattern\nafter', 'the', 'Texans--to', 'give', 'our', 'water', 'and', 'give', 'it', 'freely.', 'When', 'Mr.', 'Lovell\nraised', 'the', 'question', 'of', 'arranging', 'to', 'water', 'his', 'herds', 'from', 'our', 'beaver\nponds,']",AndyAdams
"['the', 'rentals', 'of', 'this', 'range', 'would\ngive', 'you', 'boys', 'a', 'fine', 'schooling,', 'and', 'revert', 'to', 'you', 'on', 'the', 'eldest\nattaining', 'his', 'majority.', 'We', 'could', 'have', 'pooled', 'our']",AndyAdams
"['sweetest,', 'lowest', 'note,', 'hear', 'a\ngroan', 'of', 'the', 'damned', 'from', 'below.', 'We', 'shudder', 'in', 'the', 'sunlight.\n\n“The', 'torment,”', 'says', 'Jeremy', 'Taylor,', 'whose', 'sermons', 'our', 'father', 'reads', 'aloud\nin']",(AKARalphIron)OliveSchreiner
"['seem', 'real', 'in', 'his', 'presence.', 'He', 'had', 'learned\nthat', 'the', 'Ambassador', 'was', 'to', 'spend', 'two', 'days', 'in', 'Paris,', 'and', 'he', 'had', 'reason', 'to\nhope', 'that', 'in', 'consequence']",EdithWharton
"['if', 'not', 'designed,', 'to', 'that', 'end,', 'he\nhad', 'instinctively', 'kept', 'the', 'two', 'groups', 'apart', 'in', 'his', 'mind,', 'avoiding', 'that\nintermediate', 'society', 'which', 'attempts', 'to', 'conciliate', 'both', 'theories']",EdithWharton
"['think', 'it', 'would', 'be', '_he_.', 'I', 'think', 'so.', 'In\nthat', 'case', 'one', 'would', 'parse', 'it', 'thus:', 'nominative,', '_he_;', 'dative,', '_him_;\npossessive,', ""_his'n._"", 'Well,', 'I', 'will', 'consider', 'it']",MarkTwain
"['the', 'ideal\nrepresentation', 'of', 'familiar', 'things,', 'and', 'its', 'reception', 'has', 'therefore', 'been\nthe', 'more', 'kindly.\n\nA', 'word', 'of', 'explanation', 'is', 'necessary.', 'Two', 'strangers', 'appear', 'on', 'the', 'scene,\nand', 'some']",(AKARalphIron)OliveSchreiner
"['been!', 'The', 'old\nman', 'has', 'a', 'pain', 'in', 'his', 'stomach,', 'and', 'now,', 'as', 'my', 'aunt', 'is', 'out,', 'he', 'has', 'come\nto', 'me', 'to', 'help', 'him.”\n\nShe', 'smiled', 'kindly']",(AKARalphIron)OliveSchreiner
"['person', 'in', 'the\ndim', 'background', 'who', ""isn't"", 'visibly', 'trying', 'to', 'be', 'vivid;', 'if', 'it', 'is', 'a', 'crowd', 'of\nten', 'thousand--ten', 'thousand', 'proud,', 'untamed', 'democrats,', 'horny-handed', 'sons\nof', 'toil']",MarkTwain
"['he\nimagined,', 'she', 'could', 'not,', 'for', 'the', 'second', 'time', 'within', 'a', 'few', 'weeks,\nhave', 'submitted', 'so', 'tamely', 'to', 'the', 'disarrangement', 'of', 'their', 'plans;', 'a\ndisarrangement', 'which--his', 'official', 'duties']",EdithWharton
"['a', 'better', 'price.', ""I'll"", 'own', 'the', 'only', 'red', 'steer', 'in', 'the', 'bunch.""\n\n""Yes,', 'but', 'when', 'your', 'choice', 'is', 'a', 'beef,', 'that', 'black', 'cow', 'and', 'her', 'increase\nwould']",AndyAdams
"['the', 'errand', 'of', 'the', 'trail', 'boss,', 'the', 'older', 'boy', 'shook', 'his\nhead,', 'but', 'Dell', 'stepped', 'forward:', '""Awful', 'sorry,""', 'said', 'he,', 'with', 'a', 'sweep', 'of\nhis', 'hand,', '""but']",AndyAdams
"['made', 'a', 'longer', 'journey', 'than\nthe', 'German', 'dreamed', 'of;', 'for,', 'mark', 'you,', 'the', 'old', 'dream', 'little', 'how', 'their\nwords', 'and', 'lives', 'are', 'texts', 'and', 'studies', 'to', 'the']",(AKARalphIron)OliveSchreiner
"['into', 'a', 'doorway.', 'She', 'understood', 'now', 'that', 'she', 'had', 'been', 'cold', 'to\nhim:', 'what', 'more', 'likely', 'than', 'that', 'he', 'had', 'sought', 'compensations?', 'All', 'men\nwere', 'like', 'that,']",EdithWharton
"['him', 'for', 'my\nmuseum,', 'and', 'will', 'pay', 'Dinosaur', 'rates.', 'Will', 'you', 'say', 'it', ""isn't"", 'infraction\nof', 'the', 'law,', 'but', 'only', 'annual', 'evasion', 'of', 'it?', 'Comfort', 'yourselves', 'with']",MarkTwain
"['way.\n\n“Go', 'and', 'fetch', 'me', 'a', 'glass', 'of', 'water!”', 'Lyndall', 'said,', 'at', 'last.\n\nGregory', 'went', 'out', 'to', 'find', 'it;', 'when', 'he', 'put', 'it', 'down', 'at', 'her', 'side']",(AKARalphIron)OliveSchreiner
"['evening', 'I', 'go', 'and', 'propose', 'to\nher.', 'If', 'she', 'refuses', 'me', 'I', 'shall', 'go', 'and', 'kill', 'myself', 'tomorrow.', 'There', 'is', 'a\ndam', 'of', 'water', 'close', 'by.', 'The']",(AKARalphIron)OliveSchreiner
"['themselves;', 'there', 'is', 'a', 'keen,\nintent', 'look', 'upon', 'the', 'face', 'as', 'he', 'listens', 'for', 'something.', 'Then', 'he', 'leans\nback', 'in', 'his', 'chair,', 'fills', 'his', 'glass', 'from', 'the']",(AKARalphIron)OliveSchreiner
"[""minutes'"", 'start,', 'and', 'then', ""Cap'n"", 'Tarbell,', 'arter', 'looking\nat', 'me', 'and', 'shaking', 'his', ""'ead,"", 'said', 'he', 'was', 'afraid', 'they', 'must', 'be', 'going.\n\n""\'And', 'I', ""'ope"", 'this', ""night'll""]",W.W.Jacobs
"['not', 'expose', 'the', 'fact', 'that', 'they', 'were', 'rich.', 'Sally', 'was', 'willing,\neven', 'anxious,', 'to', 'do', 'it;', 'but', 'Aleck', 'kept', 'her', 'head', 'and', 'would', 'not', 'allow', 'it.\nShe']",MarkTwain
"[""'ad"", 'taken', 'up', 'my\ndooty,', 'and', 'then', 'we', 'set', 'off.\n\n""I', 'said', 'I', ""wasn't"", 'quite', 'sure', 'which', 'one', ""he'd"", 'gone', 'to,', 'but', ""we'd"", 'try', 'the\nPagoda', ""Music-'all"", 'fust,']",W.W.Jacobs
"['give', 'me', 'away;', ""they've"", 'been', 'with\nme', 'too', 'long', 'for', 'that.', '', ""P'r'aps"", 'you', 'could', 'give', 'me', 'a', 'little', 'advice,', 'Bill.\'\n\n""I', 'did.', '', 'I', 'talked', 'to']",W.W.Jacobs
"['from', 'its', 'disk.', 'Now', 'it', 'was', 'a', 'huge', 'looming', 'darkness,', 'through\nwhich', 'his', 'eyes', 'vainly', 'strained.', 'The', 'whole', 'episode', 'was', 'still', 'obscure', 'to\nhim,', 'save', 'where', 'here']",EdithWharton
"['on', 'the', 'ledge,', 'under', 'the\ncomb,""', 'added', 'Joel.', '""Wolves', 'have', 'a', 'reputation', 'of', 'licking', 'each', ""other's\nbones,"", 'and', 'we', 'must', 'deny', 'them', 'everything', 'eatable', 'except', 'poisoned', 'suet.""\n\nThe']",AndyAdams
"['lifted,', 'and', 'as', 'if', 'awakening', 'from', 'a', 'pleasant', 'dream,', 'the\nboy', 'dismounted.', '""Did', 'I', 'have', 'it?--the', 'buck', 'ague?""', 'he', 'earnestly', 'inquired.\n\n""You', 'had', 'symptoms', 'of', 'it,""', 'answered']",AndyAdams
"['fact\ncaused', 'Miss', 'Viner', 'a', 'moment’s', 'perturbation;', 'but', 'she', 'promptly', 'adjusted\nherself', 'to', 'the', 'necessity', 'of', 'proceeding', 'on', 'her', 'journey,', 'and', 'her', 'decision\nconfirmed', 'Darrow’s', 'vague', 'resolve', 'to']",EdithWharton
"['average', 'published', 'specimens', 'of', 'smart', 'sayings,', 'the\nrising', 'generation', 'of', 'children', 'are', 'little', 'better', 'than', 'idiots.', 'And', 'the\nparents', 'must', 'surely', 'be', 'but', 'little', 'better', 'than', 'the']",MarkTwain
"['have', 'been', 'a', 'great', 'fool', 'to', 'eat', 'my', 'peaches,”', 'said', 'Tant', 'Sannie.\n“They', 'are', 'full', 'of', 'mites', 'as', 'a', 'sheepskin,', 'and', 'as', 'hard', 'as', 'stones.”\n\nBonaparte,', 'fumbling']",(AKARalphIron)OliveSchreiner
"['bed,', 'then', 'turned\nto', 'the', 'German,', 'then', 'rested', 'on', 'the', 'figure', 'again.\n\n“I', 'think', 'he', 'is', 'a', 'liar.', 'Good', 'night,', 'Uncle', 'Otto,”', 'she', 'said', 'slowly,', 'turning\nto', 'the']",(AKARalphIron)OliveSchreiner
"['every', 'trace', 'of', 'human', 'scent.\n\nThat', 'the', 'boys', 'might', 'fully', 'understand', 'the', 'many', 'details,', 'the', 'final\ninstructions', 'were', 'delayed', 'until', ""Joel's"", 'return.', '""Always', 'bear', 'in', 'mind', 'that\na']",AndyAdams
"['But', 'your', 'change', 'of', 'mind', 'obliges', 'me', 'to', 'ask', 'the\nquestion', 'I', 'thought', 'you', 'would', 'have', 'asked', 'yourself.', 'Is', 'there', 'any', 'reason\nwhy', 'you', 'shouldn’t', 'marry', 'Owen?”\n\nShe']",EdithWharton
"['Joel,', '""but\nonly', 'on', 'condition', 'that', 'any', 'agreement', 'reached', 'must', 'be', 'made', 'with', 'Mr.\nQuince', 'Forrest,', 'now', 'at', 'Dodge.""\n\n""That', 'will', 'be', 'perfectly', 'agreeable,""', 'said', 'the', 'older', 'cowman.']",AndyAdams
"['light', 'by', 'the', 'force', 'of', 'its\nirresistible', 'pressure;', 'and', 'the', 'perception', 'gave', 'her', 'a', 'startled', 'sense', 'of\nhidden', 'powers,', 'of', 'a', 'chaos', 'of', 'attractions', 'and', 'repulsions', 'far']",EdithWharton
"['loft.', 'Then\nthe', 'Hottentot', 'maid', 'took', 'the', 'ladder', 'away,', 'as', 'her', 'husband', 'was', 'mending', 'the\nwagon-house,', 'and', 'needed', 'it;', 'but', 'the', 'trap-door', 'was', 'left', 'open.\n\nFor', 'a', 'little']",(AKARalphIron)OliveSchreiner
"['chills\neasily.', 'Given', 'a', 'dry', 'bed', 'and', 'contented', 'stomach,', 'in', 'this', 'corral', 'your', 'herd\ncan', 'laugh', 'at', 'any', 'storm.', ""It's"", 'almost', 'ready', 'made,', 'and', ""there's"", 'nothing\nniggardly', 'about']",AndyAdams
"['a', 'bag', 'of\nmealies', 'slung', 'over', 'his', 'shoulder', 'to', 'feed', 'the', 'ostriches,', 'heard', 'a', 'light\nstep', 'behind', 'him.\n\n“Wait', 'for', 'me;', 'I', 'am', 'coming', 'with', 'you,”', 'said', 'Lyndall,']",(AKARalphIron)OliveSchreiner
"['palms', 'of', 'the', 'hands', 'had', 'the', 'lingering', 'scent', 'of', 'some', 'stuff', 'that\nhe', 'had', 'bought', 'on', 'the', 'Boulevard...He', 'looked', 'up', 'and', 'saw', 'a', 'letter', 'falling\nover', 'his']",EdithWharton
"['eyes,', 'on', 'to', 'the', 'page.\n\n“I', 'am', 'not', 'accustomed', 'to', 'so', 'much', 'light,', 'it', 'makes', 'my', 'head', 'swim', 'a', 'little,”\n', 'she', 'said.', '“Go', 'out', 'and', 'close']",(AKARalphIron)OliveSchreiner
"['energy', 'and', 'decision.', 'She', 'said:\n\n“What', 'can', 'you', 'be', 'thinking', 'of?', 'You', 'do', 'keep', 'my', 'hands', 'full!', 'You', 'have', 'to', 'be\nwatched', 'all', 'the', 'time,', 'like', 'a']",MarkTwain
"['his\nchair,', 'and', 'the', 'movement', 'made', 'her', 'look', 'up', 'at', 'him.\n\n“What’s', 'the', 'matter?”\n\n“Nothing.', 'Only--you', 'know', 'I', 'don’t', 'fancy', 'that', 'letter', 'can', 'have', 'caught', 'this\nafternoon’s', 'post.”\n\n“Not', 'caught']",EdithWharton
"['others', 'with', 'the', 'chronicle', 'of', 'the\nnew', 'trail.\n\nThe', 'same', 'foreman', 'as', 'the', 'year', 'before', 'was', 'in', 'charge', 'of', 'the', 'herd.', 'He\nprotested', 'against', 'any', 'step', 'tending', 'to']",AndyAdams
"['En', 'bimeby', 'he', 'hear\n(pause--awed,', 'listening', 'attitude)--pat--pat--pat', ""_Hit's"", ""a-comin'\nupstairs!_"", 'Den', 'he', 'hear', 'de', 'latch,', 'en', 'he', '_know', ""_it's"", 'in', 'de', 'room!\n\nDen', 'pooty', 'soon', 'he', 'know', ""it's""]",MarkTwain
"['every', 'day,', 'for', 'a', 'while,', 'and', 'the', 'head-stone', 'bore', 'these\nwords,', 'under', 'a', 'hand', 'pointing', 'aloft:', '“He', 'has', 'fought', 'the', 'good', 'fight.”\n\nThe', 'brave', ""cashier's"", 'head-stone', 'has']",MarkTwain
"['antennae', 'and', 'strange', 'movements,', 'smiling.\n\n“Even', 'you,”', 'he', 'whispered,', '“shall', 'not', 'die.', 'Even', 'you', 'He', 'loves.', 'Even', 'you', 'He\nwill', 'fold', 'in', 'His', 'arms', 'when', 'He', 'takes']",(AKARalphIron)OliveSchreiner
"['the', 'very', 'worm', 'we', 'tread\nupon,', 'and', 'as', 'we', 'tread', 'upon', 'it?', 'Do', 'we', 'know', 'distinctions', 'of', 'race,', 'or', 'of\nsex,', 'or', 'of', 'colour?', 'No!\n\n', '', '']",(AKARalphIron)OliveSchreiner
"['the', 'enchanted', 'ground--let', 'the', 'night-_owl_', 'send', 'forth\nits', 'screams', 'from', 'the', 'stubborn', 'oak--let', 'the', 'sea', 'sport', 'upon', 'the', 'beach,', 'and\nthe', 'stars', 'sing', 'together;', 'but', 'learn', 'of']",MarkTwain
"['charming,', 'wonderful', 'boy;', 'but', 'with\nno', 'more', 'notion', 'than', 'a', 'boy', 'how', 'to', 'deal', 'with', 'the', 'inevitable', 'daily\nproblems', '...', 'the', 'trivial', 'stupid', 'unimportant', 'things', 'that', 'life']",EdithWharton
"['his', 'reply,', 'and', 'as', 'it', 'did', 'not', 'come', 'she', 'continued:', '“If\nAdelaide', 'Painter’s', 'to', 'be', 'told', 'there’s', 'no', 'possible', 'reason', 'why', 'I', 'shouldn’t\ntell', 'Mr.', 'Darrow.”', 'Owen']",EdithWharton
"['much', ""noise.\n\nPause.\n\nIt's"", 'forty-ninth', 'Deuteronomy,', 'sixty-forth', 'to', 'ninety-seventh', 'inclusive.', 'I\nthink', 'we', 'ought', 'all', 'to', 'read', 'it', 'often.\n\nPause.\n\nPerhaps', 'so;', 'I', 'generally', 'use', 'a', 'hair', 'pin.\n\nPause.\n\nWhat', 'did', 'you']",MarkTwain
"['or', 'some', 'godless', 'long', 'reptile', 'of', 'a\nword', 'like', 'that,', 'and', 'go', 'placidly', 'about', 'and', 'skim', 'away', 'on', 'the', 'next', 'tack,\nperfectly', 'comfortable,', 'you', 'know,', 'and', 'leave']",MarkTwain
"['only', 'one', 'old', 'man', 'came', 'to', 'visit', 'me.\nI', 'had', 'seen', 'him', 'in', 'the', 'streets', 'often;', 'he', 'always', 'wore', 'very', 'dirty', 'black\nclothes,', 'and', 'a', 'hat', 'with']",(AKARalphIron)OliveSchreiner
"['corral.', 'From', 'that', 'point', 'it', 'was', 'a\nstraight', 'stretch', 'homeward,', 'and,', 'their', 'horses', 'proving', 'their', 'mettle,', 'the\nboys', 'dashed', 'up', 'to', 'the', 'stable,', 'where', 'Sargent', 'was', 'found']",AndyAdams
"['doctor', 'on', 'the', 'steamer,', 'when', 'I', 'came', 'abroad', 'with', 'the\nHokes:', 'he’d', 'been', 'cashiered', 'from', 'the', 'navy', 'for', 'drunkenness.', 'The', 'other', 'was\na', 'deaf', 'widower', 'with', 'three']",EdithWharton
