text,Author
"['crepe', 'round', 'it,', 'and', 'he', 'had', 'one', 'eye,', 'so', 'I\nnoticed', 'him.', 'One', 'day', 'he', 'came', 'to', 'my', 'room', 'with', 'a', 'subscription-list', 'for\na', 'minister’s', 'salary.', 'When']",(AKARalphIron)OliveSchreiner
"['I', 'said', 'I', 'had', 'nothing', 'to', 'give', 'he', 'looked', 'at', 'me\nwith', 'his', 'one', 'eye.\n\n“‘Young', 'man,’', 'he', 'said,', '‘how', 'is', 'it', 'I', 'never', 'see', 'you', 'in']",(AKARalphIron)OliveSchreiner
"['the', 'house', 'of', 'the\nLord?’', 'I', 'thought', 'he', 'was', 'trying', 'to', 'do', 'good,', 'so', 'I', 'felt', 'sorry', 'for', 'him,', 'and\nI', 'told', 'him', 'I', 'never', 'went', 'to']",(AKARalphIron)OliveSchreiner
"['chapel.', '‘Young', 'man,’', 'he', 'said,', '‘it', 'grieves', 'me\nto', 'hear', 'such', 'godless', 'words', 'from', 'the', 'lips', 'of', 'one', 'so', 'young--so', 'far', 'gone', 'in\nthe', 'paths', 'of', 'destruction.']",(AKARalphIron)OliveSchreiner
"['Young', 'man,', 'if', 'you', 'forget', 'God,', 'God', 'will', 'forget\nyou.', 'There', 'is', 'a', 'seat', 'on', 'the', 'right-hand', 'side', 'as', 'you', 'go', 'at', 'the', 'bottom', 'door\nthat', 'you']",(AKARalphIron)OliveSchreiner
"['may', 'get.', 'If', 'you', 'are', 'given', 'over', 'to', 'the', 'enjoyment', 'and', 'frivolities\nof', 'this', 'world,', 'what', 'will', 'become', 'of', 'your', 'never', 'dying', 'soul?’\n\n“He', 'would', 'not', 'go']",(AKARalphIron)OliveSchreiner
"['till', 'I', 'gave', 'him', 'half', 'a', 'crown', 'for', 'the', 'minister’s', 'salary.\nAfterward', 'I', 'heard', 'he', 'was', 'the', 'man', 'who', 'collected', 'the', 'pew', 'rents', 'and', 'got', 'a\npercentage.']",(AKARalphIron)OliveSchreiner
"['I', 'didn’t', 'get', 'to', 'know', 'any', 'one', 'else.\n\n“When', 'my', 'time', 'in', 'that', 'shop', 'was', 'done', 'I', 'hired', 'myself', 'to', 'drive', 'one', 'of', 'a\ntransport-rider’s', 'wagons.\n\n“That', 'first']",(AKARalphIron)OliveSchreiner
"['morning,', 'when', 'I', 'sat', 'in', 'the', 'front', 'and', 'called', 'to', 'my', 'oxen,', 'and\nsaw', 'nothing', 'about', 'me', 'but', 'the', 'hills,', 'with', 'the', 'blue', 'coming', 'down', 'to']",(AKARalphIron)OliveSchreiner
"['them,\nand', 'the', 'karoo', 'bushes,', 'I', 'was', 'drunk;', 'I', 'laughed;', 'my', 'heart', 'was', 'beating', 'till\nit', 'hurt', 'me.', 'I', 'shut', 'my', 'eyes', 'tight,', 'that', 'when', 'I', 'opened']",(AKARalphIron)OliveSchreiner
"['them', 'I', 'might', 'see\nthere', 'were', 'no', 'shelves', 'about', 'me.', 'There', 'must', 'be', 'a', 'beauty', 'in', 'buying', 'and\nselling,', 'if', 'there', 'is', 'beauty', 'in', 'everything:', 'but', 'it']",(AKARalphIron)OliveSchreiner
"['is', 'very', 'ugly', 'to', 'me.', 'My\nlife', 'as', 'transport-rider', 'would', 'have', 'been', 'the', 'best', 'life', 'in', 'the', 'world', 'if', 'I\nhad', 'had', 'only', 'one', 'wagon', 'to', 'drive.']",(AKARalphIron)OliveSchreiner
"['My', 'master', 'told', 'me', 'he', 'would', 'drive', 'one,', 'I\nthe', 'other,', 'and', 'he', 'would', 'hire', 'another', 'person', 'to', 'drive', 'the', 'third.', 'But', 'the\nfirst', 'day', 'I', 'drove']",(AKARalphIron)OliveSchreiner
"['two', 'to', 'help', 'him,', 'and', 'after', 'that', 'he', 'let', 'me', 'drive', 'all\nthree.', 'Whenever', 'we', 'came', 'to', 'an', 'hotel', 'he', 'stopped', 'behind', 'to', 'get', 'a', 'drink,\nand']",(AKARalphIron)OliveSchreiner
"['when', 'he', 'rode', 'up', 'to', 'the', 'wagons', 'he', 'could', 'never', 'stand;', 'the', 'Hottentot\nand', 'I', 'used', 'to', 'lift', 'him', 'up.', 'We', 'always', 'travelled', 'all', 'night,', 'and']",(AKARalphIron)OliveSchreiner
"['used', 'to\noutspan', 'for', 'five', 'or', 'six', 'hours', 'in', 'the', 'heat', 'of', 'the', 'day', 'to', 'rest.', 'I', 'planned\nthat', 'I', 'would', 'lie', 'under', 'a', 'wagon', 'and', 'read']",(AKARalphIron)OliveSchreiner
"['for', 'an', 'hour', 'or', 'two', 'every', 'day\nbefore', 'I', 'went', 'to', 'sleep,', 'and', 'I', 'did', 'for', 'the', 'first', 'two', 'or', 'three;', 'but', 'after\nthat', 'I', 'only', 'wanted']",(AKARalphIron)OliveSchreiner
"['to', 'sleep,', 'like', 'the', 'rest,', 'and', 'I', 'packed', 'my', 'books', 'away.\n\n“When', 'you', 'have', 'three', 'wagons', 'to', 'look', 'after', 'all', 'night,', 'you', 'are', 'sometimes\nso', 'tired', 'you']",(AKARalphIron)OliveSchreiner
"['can', 'hardly', 'stand.', 'At', 'first', 'when', 'I', 'walked', 'along', 'driving\nmy', 'wagons', 'in', 'the', 'night', 'it', 'was', 'glorious;', 'the', 'stars', 'had', 'never', 'looked', 'so\nbeautiful', 'to', 'me;']",(AKARalphIron)OliveSchreiner
"['and', 'on', 'the', 'dark', 'nights', 'when', 'we', 'rode', 'through', 'the', 'bush\nthere', 'were', 'will-o’-the-wisps', 'dancing', 'on', 'each', 'side', 'of', 'the', 'road.', 'I', 'found\nout', 'that', 'even', 'the']",(AKARalphIron)OliveSchreiner
"['damp', 'and', 'dark', 'are', 'beautiful.', 'But', 'I', 'soon', 'changed,', 'and\nsaw', 'nothing', 'but', 'the', 'road', 'and', 'my', 'oxen.', 'I', 'only', 'wished', 'for', 'a', 'smooth', 'piece\nof', 'road,']",(AKARalphIron)OliveSchreiner
"['so', 'that', 'I', 'might', 'sit', 'at', 'the', 'front', 'and', 'doze.', 'At', 'the', 'places', 'where\nwe', 'outspanned', 'there', 'were', 'sometimes', 'rare', 'plants', 'and', 'flowers,', 'the', 'festoons\nhanging', 'from']",(AKARalphIron)OliveSchreiner
"['the', 'bush-trees,', 'and', 'nuts', 'and', 'insects,', 'such', 'as', 'we', 'never', 'see\nhere;', 'but', 'after', 'a', 'little', 'while', 'I', 'never', 'looked', 'at', 'them--I', 'was', 'too', 'tired.\n\n“I', 'ate']",(AKARalphIron)OliveSchreiner
"['as', 'much', 'as', 'I', 'could,', 'and', 'then', 'lay', 'down', 'on', 'my', 'face', 'under', 'the', 'wagon\ntill', 'the', 'boy', 'came', 'to', 'wake', 'me', 'to', 'inspan,', 'and', 'then']",(AKARalphIron)OliveSchreiner
"['we', 'drove', 'on', 'again', 'all\nnight;', 'so', 'it', 'went,', 'so', 'it', 'went.', 'I', 'think', 'sometimes', 'when', 'I', 'walked', 'by', 'my\noxen', 'I', 'called', 'to', 'them', 'in', 'my']",(AKARalphIron)OliveSchreiner
"['sleep,', 'for', 'I', 'know', 'I', 'thought', 'of', 'nothing;', 'I\nwas', 'like', 'an', 'animal.', 'My', 'body', 'was', 'strong', 'and', 'well', 'to', 'work,', 'but', 'my', 'brain\nwas', 'dead.', 'If']",(AKARalphIron)OliveSchreiner
"['you', 'have', 'not', 'felt', 'it,', 'Lyndall,', 'you', 'cannot', 'understand', 'it.\nYou', 'may', 'work,', 'and', 'work,', 'and', 'work,', 'till', 'you', 'are', 'only', 'a', 'body,', 'not', 'a\nsoul.', 'Now,']",(AKARalphIron)OliveSchreiner
"['when', 'I', 'see', 'one', 'of', 'those', 'evil-looking', 'men', 'that', 'come', 'from\nEurope--navvies,', 'with', 'the', 'beast-like,', 'sunken', 'face,', 'different', 'from', 'any\nKaffer’s--I', 'know', 'what', 'brought', 'that', 'look', 'into']",(AKARalphIron)OliveSchreiner
"['their', 'eyes;', 'and', 'if', 'I\nhave', 'only', 'one', 'inch', 'of', 'tobacco', 'I', 'give', 'them', 'half.', 'It', 'is', 'work,', 'grinding,\nmechanical', 'work,', 'that', 'they', 'or', 'their', 'ancestors', 'have']",(AKARalphIron)OliveSchreiner
"['done,', 'that', 'has', 'made\nthem', 'into', 'beasts.', 'You', 'may', 'work', 'a', 'man’s', 'body', 'so', 'that', 'his', 'soul', 'dies.', 'Work\nis', 'good.', 'I', 'have', 'worked', 'at', 'the', 'old']",(AKARalphIron)OliveSchreiner
"['farm', 'from', 'the', 'sun’s', 'rising', 'till', 'its\nsetting,', 'but', 'I', 'have', 'had', 'time', 'to', 'think,', 'and', 'time', 'to', 'feel.', 'You', 'may', 'work', 'a\nman', 'so', 'that', 'all']",(AKARalphIron)OliveSchreiner
"['but', 'the', 'animal', 'in', 'him', 'is', 'gone;', 'and', 'that', 'grows', 'stronger\nwith', 'physical', 'labour.\n\n“You', 'may', 'work', 'a', 'man', 'till', 'he', 'is', 'a', 'devil.', 'I', 'know', 'it,']",(AKARalphIron)OliveSchreiner
"['because', 'I', 'have', 'felt\nit.', 'You', 'will', 'never', 'understand', 'the', 'change', 'that', 'came', 'over', 'me.', 'No', 'one', 'but', 'I\nwill', 'ever', 'know', 'how', 'great', 'it', 'was.', 'But']",(AKARalphIron)OliveSchreiner
"['I', 'was', 'never', 'miserable;', 'when', 'I', 'could\nkeep', 'my', 'oxen', 'from', 'sticking', 'fast,', 'and', 'when', 'I', 'could', 'find', 'a', 'place', 'to', 'lie\ndown', 'in,', 'I', 'had', 'all']",(AKARalphIron)OliveSchreiner
"['I', 'wanted.', 'After', 'I', 'had', 'driven', 'eight', 'months', 'a', 'rainy\nseason', 'came.', 'For', 'eighteen', 'hours', 'out', 'of', 'the', 'twenty-four', 'we', 'worked', 'in\nthe', 'wet.', 'The', 'mud', 'went']",(AKARalphIron)OliveSchreiner
"['up', 'to', 'the', 'axles', 'sometimes,', 'and', 'we', 'had', 'to', 'dig', 'the\nwheels', 'out,', 'and', 'we', 'never', 'went', 'far', 'in', 'a', 'day.', 'My', 'master', 'swore', 'at', 'me']",(AKARalphIron)OliveSchreiner
"['more\nthan', 'ever,', 'but', 'when', 'he', 'had', 'done', 'he', 'always', 'offered', 'me', 'his', 'brandy-flask.\nWhen', 'I', 'first', 'came', 'he', 'had', 'offered', 'it', 'me,', 'and', 'I', 'had', 'always']",(AKARalphIron)OliveSchreiner
"['refused;', 'but\nnow', 'I', 'drank', 'as', 'my', 'oxen', 'did', 'when', 'I', 'gave', 'them', 'water--without', 'thinking.', 'At\nlast', 'I', 'bought', 'brandy', 'for', 'myself', 'whenever', 'we', 'passed', 'an', 'hotel.\n\n“One']",(AKARalphIron)OliveSchreiner
"['Sunday', 'we', 'outspanned', 'on', 'the', 'banks', 'of', 'a', 'swollen', 'river', 'to', 'wait', 'for\nits', 'going', 'down.', 'It', 'was', 'drizzling', 'still,', 'so', 'I', 'lay', 'under', 'the', 'wagon']",(AKARalphIron)OliveSchreiner
"['on', 'the\nmud.', 'There', 'was', 'no', 'dry', 'place', 'anywhere;', 'and', 'all', 'the', 'dung', 'was', 'wet,', 'so', 'there\nwas', 'no', 'fire', 'to', 'cook', 'food.', 'My', 'little', 'flask', 'was']",(AKARalphIron)OliveSchreiner
"['filled', 'with', 'brandy,', 'and', 'I\ndrank', 'some', 'and', 'went', 'to', 'sleep.', 'When', 'I', 'woke', 'it', 'was', 'drizzling', 'still,', 'so\nI', 'drank', 'some', 'more.', 'I', 'was', 'stiff', 'and']",(AKARalphIron)OliveSchreiner
"['cold;', 'and', 'my', 'master,', 'who', 'lay', 'by', 'me,\noffered', 'me', 'his', 'flask,', 'because', 'mine', 'was', 'empty.', 'I', 'drank', 'some,', 'and', 'then', 'I\nthought', 'I', 'would', 'go', 'and']",(AKARalphIron)OliveSchreiner
"['see', 'if', 'the', 'river', 'was', 'going', 'down.', 'I', 'remember', 'that\nI', 'walked', 'to', 'the', 'road,', 'and', 'it', 'seemed', 'to', 'be', 'going', 'away', 'from', 'me.', 'When', 'I\nwoke']",(AKARalphIron)OliveSchreiner
"['up', 'I', 'was', 'lying', 'by', 'a', 'little', 'bush', 'on', 'the', 'bank', 'of', 'the', 'river.', 'It', 'was\nafternoon;', 'all', 'the', 'clouds', 'had', 'gone,', 'and', 'the', 'sky', 'was']",(AKARalphIron)OliveSchreiner
"['deep', 'blue.', 'The\nBushman', 'boy', 'was', 'grilling', 'ribs', 'at', 'the', 'fire.', 'He', 'looked', 'at', 'me', 'and', 'grinned\nfrom', 'ear', 'to', 'ear.', '‘Master', 'was', 'a', 'little', 'nice,’', 'he']",(AKARalphIron)OliveSchreiner
"['said,', '‘and', 'lay', 'down', 'in\nthe', 'road.', 'Something', 'might', 'ride', 'over', 'master,', 'so', 'I', 'carried', 'him', 'there.’', 'He\ngrinned', 'at', 'me', 'again.', 'It', 'was', 'as', 'though', 'he']",(AKARalphIron)OliveSchreiner
"['said,', '‘You', 'and', 'I', 'are', 'comrades.\nI', 'have', 'lain', 'in', 'a', 'road,', 'too.', 'I', 'know', 'all', 'about', 'it.’\n\n“When', 'I', 'turned', 'my', 'head', 'from', 'him', 'I', 'saw']",(AKARalphIron)OliveSchreiner
"['the', 'earth,', 'so', 'pure', 'after', 'the\nrain,', 'so', 'green,', 'so', 'fresh,', 'so', 'blue;', 'and', 'I', 'was', 'a', 'drunken', 'carrier,', 'whom', 'his\nleader', 'had', 'picked', 'up', 'in', 'the']",(AKARalphIron)OliveSchreiner
"['mud,', 'and', 'laid', 'at', 'the', 'roadside', 'to', 'sleep', 'out\nhis', 'drink.', 'I', 'remember', 'my', 'old', 'life,', 'and', 'I', 'remember', 'you.', 'I', 'saw', 'how,\none', 'day,', 'you', 'would']",(AKARalphIron)OliveSchreiner
"['read', 'in', 'the', 'papers:', '‘A', 'German', 'carrier,', 'named', 'Waldo\nFarber,', 'was', 'killed', 'through', 'falling', 'from', 'his', 'wagon,', 'being', 'instantly\ncrushed', 'under', 'the', 'wheel.', 'Deceased', 'was', 'supposed', 'to']",(AKARalphIron)OliveSchreiner
"['have', 'been', 'drunk', 'at', 'the\ntime', 'of', 'the', 'accident.’', 'There', 'are', 'those', 'notices', 'in', 'the', 'paper', 'every', 'month.\nI', 'sat', 'up,', 'and', 'I', 'took', 'the', 'brandy-flask', 'out']",(AKARalphIron)OliveSchreiner
"['of', 'my', 'pocket,', 'and', 'I', 'flung', 'it\nas', 'far', 'as', 'I', 'could', 'into', 'the', 'dark', 'water.', 'The', 'Hottentot', 'boy', 'ran', 'down', 'to', 'see\nif', 'he', 'could', 'catch']",(AKARalphIron)OliveSchreiner
"['it;', 'it', 'had', 'sunk', 'to', 'the', 'bottom.', 'I', 'never', 'drank', 'again.\nBut,', 'Lyndall,', 'sin', 'looks', 'much', 'more', 'terrible', 'to', 'those', 'who', 'look', 'at', 'it', 'than\nto', 'those']",(AKARalphIron)OliveSchreiner
"['who', 'do', 'it.', 'A', 'convict,', 'or', 'a', 'man', 'who', 'drinks,', 'seems', 'something', 'so\nfar', 'off', 'and', 'horrible', 'when', 'we', 'see', 'him;', 'but', 'to', 'himself', 'he', 'seems']",(AKARalphIron)OliveSchreiner
"['quite', 'near\nto', 'us,', 'and', 'like', 'us.', 'We', 'wonder', 'what', 'kind', 'of', 'a', 'creature', 'he', 'is;', 'but', 'he', 'is\njust', 'we,', 'ourselves.', 'We', 'are', 'only', 'the', 'wood,']",(AKARalphIron)OliveSchreiner
"['the', 'knife', 'that', 'carves', 'on', 'us', 'is\nthe', 'circumstance.\n\n“I', 'do', 'not', 'know', 'why', 'I', 'kept', 'on', 'working', 'so', 'hard', 'for', 'that', 'master.', 'I', 'think', 'it\nwas', 'as']",(AKARalphIron)OliveSchreiner
"['the', 'oxen', 'come', 'every', 'day', 'and', 'stand', 'by', 'the', 'yokes;', 'they', 'do', 'not', 'know\nwhy.', 'Perhaps', 'I', 'would', 'have', 'been', 'with', 'him', 'still;', 'but', 'one', 'day']",(AKARalphIron)OliveSchreiner
"['we', 'started\nwith', 'loads', 'for', 'the', 'Diamond', 'Fields.', 'The', 'oxen', 'were', 'very', 'thin', 'now,', 'and\nthey', 'had', 'been', 'standing', 'about', 'in', 'the', 'yoke', 'all', 'day', 'without', 'food,']",(AKARalphIron)OliveSchreiner
"['while', 'the\nwagons', 'were', 'being', 'loaded.', 'Not', 'far', 'from', 'the', 'town', 'was', 'a', 'hill.', 'When', 'we', 'came\nto', 'the', 'foot', 'the', 'first', 'wagon', 'stuck', 'fast.', 'I', 'tried']",(AKARalphIron)OliveSchreiner
"['for', 'a', 'little', 'while', 'to\nurge', 'the', 'oxen,', 'but', 'I', 'soon', 'saw', 'the', 'one', 'span', 'could', 'never', 'pull', 'it', 'up.', 'I\nwent', 'to', 'the', 'other', 'wagon', 'to']",(AKARalphIron)OliveSchreiner
"['loosen', 'that', 'span', 'to', 'join', 'them', 'on', 'in', 'front,\nbut', 'the', 'transport-rider,', 'who', 'was', 'lying', 'at', 'the', 'back', 'of', 'the', 'wagon,', 'jumped\nout.\n\n“‘They', 'shall', 'bring', 'it', 'up']",(AKARalphIron)OliveSchreiner
"['the', 'hill;', 'and', 'if', 'half', 'of', 'them', 'die', 'for', 'it', 'they\nshall', 'do', 'it', 'alone,’', 'he', 'said.\n\n“He', 'was', 'not', 'drunk,', 'but', 'in', 'bad', 'temper,', 'for', 'he']",(AKARalphIron)OliveSchreiner
"['had', 'been', 'drunk', 'the', 'night\nbefore.', 'He', 'swore', 'at', 'me,', 'and', 'told', 'me', 'to', 'take', 'the', 'whip', 'and', 'help', 'him.', 'We\ntried', 'for', 'a', 'little', 'time,', 'then']",(AKARalphIron)OliveSchreiner
"['I', 'told', 'him', 'it', 'was', 'no', 'use,', 'they', 'could', 'never\ndo', 'it.', 'He', 'swore', 'louder', 'and', 'called', 'to', 'the', 'leaders', 'to', 'come', 'on', 'with', 'their\nwhips,', 'and']",(AKARalphIron)OliveSchreiner
"['together', 'they', 'lashed.', 'There', 'was', 'one', 'ox,', 'a', 'black', 'ox,', 'so', 'thin\nthat', 'the', 'ridge', 'of', 'his', 'backbone', 'almost', 'cut', 'through', 'his', 'flesh.\n\n“‘It', 'is', 'you,', 'devil,']",(AKARalphIron)OliveSchreiner
"['is', 'it,', 'that', 'will', 'not', 'pull?’', 'the', 'transport-rider\nsaid.', '‘I', 'will', 'show', 'you', 'something.’', 'He', 'looked', 'like', 'a', 'devil.\n\n“He', 'told', 'the', 'boys', 'to', 'leave', 'off', 'flogging,']",(AKARalphIron)OliveSchreiner
"['and', 'he', 'held', 'the', 'ox', 'by', 'the', 'horn,\nand', 'took', 'up', 'a', 'round', 'stone', 'and', 'knocked', 'its', 'nose', 'with', 'it', 'till', 'the', 'blood\ncame.', 'When', 'he', 'had']",(AKARalphIron)OliveSchreiner
"['done', 'they', 'called', 'to', 'the', 'oxen', 'and', 'took', 'up', 'their', 'whips\nagain,', 'and', 'the', 'oxen', 'strained', 'with', 'their', 'backs', 'bent,', 'but', 'the', 'wagon', 'did\nnot', 'move', 'an']",(AKARalphIron)OliveSchreiner
"['inch.\n\n“‘So', 'you', 'won’t,', 'won’t', 'you?’', 'he', 'said.', 'I’ll', 'help', 'you.’\n\n“He', 'took', 'out', 'his', 'clasp-knife,', 'and', 'ran', 'it', 'into', 'the', 'leg', 'of', 'the', 'trembling\nox', 'three', 'times,']",(AKARalphIron)OliveSchreiner
"['up', 'to', 'the', 'hilt.', 'Then', 'he', 'put', 'the', 'knife', 'in', 'his', 'pocket,', 'and\nthey', 'took', 'their', 'whips.', 'The', 'oxen’s', 'flanks', 'quivered,', 'and', 'they', 'foamed', 'at\nthe', 'mouth.']",(AKARalphIron)OliveSchreiner
"['Straining,', 'they', 'moved', 'the', 'wagon', 'a', 'few', 'feet', 'forward,', 'then\nstood', 'with', 'bent', 'backs', 'to', 'keep', 'it', 'from', 'sliding', 'back.', 'From', 'the', 'black', 'ox’s\nnostrils', 'foam', 'and']",(AKARalphIron)OliveSchreiner
"['blood', 'were', 'streaming', 'on', 'to', 'the', 'ground.', 'It', 'turned', 'its\nhead', 'in', 'its', 'anguish', 'and', 'looked', 'at', 'me', 'with', 'its', 'great', 'starting', 'eyes.', 'It\nwas', 'praying', 'for']",(AKARalphIron)OliveSchreiner
"['help', 'in', 'its', 'agony', 'and', 'weakness,', 'and', 'they', 'took', 'their\nwhips', 'again.', 'The', 'creature', 'bellowed', 'aloud.', 'If', 'there', 'is', 'a', 'God,', 'it', 'was\ncalling', 'to', 'its', 'Maker']",(AKARalphIron)OliveSchreiner
"['for', 'help.', 'Then', 'a', 'stream', 'of', 'clear', 'blood', 'burst', 'from\nboth', 'nostrils;', 'it', 'fell', 'on', 'to', 'the', 'ground,', 'and', 'the', 'wagon', 'slipped', 'back.', 'The\nman', 'walked', 'up']",(AKARalphIron)OliveSchreiner
"['to', 'it.\n\n“‘You', 'are', 'going', 'to', 'lie', 'down,', 'devil,', 'are', 'you?', 'We’ll', 'see', 'you', 'don’t', 'take', 'it\ntoo', 'easy.’\n\n“The', 'thing', 'was', 'just', 'dying.', 'He', 'opened', 'his', 'clasp-knife']",(AKARalphIron)OliveSchreiner
"['and', 'stooped', 'down\nover', 'it.', 'I', 'do', 'not', 'know', 'what', 'I', 'did', 'then.', 'But', 'afterward', 'I', 'know', 'I', 'had', 'him\non', 'the', 'stones,', 'and', 'I', 'was', 'kneeling']",(AKARalphIron)OliveSchreiner
"['on', 'him.', 'The', 'boys', 'dragged', 'me', 'off.', 'I\nwish', 'they', 'had', 'not.', 'I', 'left', 'him', 'standing', 'in', 'the', 'sand', 'in', 'the', 'road,', 'shaking\nhimself,', 'and', 'I', 'walked']",(AKARalphIron)OliveSchreiner
"['back', 'to', 'the', 'town.', 'I', 'took', 'nothing', 'from', 'that\naccursed', 'wagon,', 'so', 'I', 'had', 'only', 'two', 'shillings.', 'But', 'it', 'did', 'not', 'matter.', 'The\nnext', 'day', 'I', 'got']",(AKARalphIron)OliveSchreiner
"['work', 'at', 'a', 'wholesale', 'store.', 'My', 'work', 'was', 'to', 'pack', 'and', 'unpack\ngoods,', 'and', 'to', 'carry', 'boxes,', 'and', 'I', 'had', 'to', 'work', 'from', 'six', 'in', 'the']",(AKARalphIron)OliveSchreiner
"['morning', 'to\nsix', 'in', 'the', 'evening;', 'so', 'I', 'had', 'plenty', 'of', 'time.\n\n“I', 'hired', 'a', 'little', 'room,', 'and', 'subscribed', 'to', 'a', 'library,', 'so', 'I', 'had', 'everything\nI', 'needed;']",(AKARalphIron)OliveSchreiner
"['and', 'in', 'the', 'week', 'of', 'Christmas', 'holidays', 'I', 'went', 'to', 'see', 'the', 'sea.\nI', 'walked', 'all', 'night,', 'Lyndall,', 'to', 'escape', 'the', 'heat,', 'and', 'a', 'little', 'after\nsunrise']",(AKARalphIron)OliveSchreiner
"['I', 'got', 'to', 'the', 'top', 'of', 'a', 'high', 'hill.', 'Before', 'me', 'was', 'a', 'long,', 'low,\nblue,', 'monotonous', 'mountain.', 'I', 'walked', 'looking', 'at', 'it,', 'but', 'I', 'was']",(AKARalphIron)OliveSchreiner
"['thinking', 'of\nthe', 'sea', 'I', 'wanted', 'to', 'see.', 'At', 'last', 'I', 'wondered', 'what', 'that', 'curious', 'blue', 'thing\nmight', 'be;', 'then', 'it', 'struck', 'me', 'it', 'was', 'the', 'sea!']",(AKARalphIron)OliveSchreiner
"['I', 'would', 'have', 'turned', 'back\nagain,', 'only', 'I', 'was', 'too', 'tired.', 'I', 'wonder', 'if', 'all', 'the', 'things', 'we', 'long', 'to\nsee--the', 'churches,', 'the', 'pictures,', 'the', 'men', 'in']",(AKARalphIron)OliveSchreiner
"['Europe--will', 'disappoint\nus', 'so!', 'You', 'see', 'I', 'had', 'dreamed', 'of', 'it', 'so', 'long.', 'When', 'I', 'was', 'a', 'little', 'boy,\nminding', 'sheep', 'behind', 'the', 'kopje,', 'I', 'used', 'to']",(AKARalphIron)OliveSchreiner
"['see', 'the', 'waves', 'stretching\nout', 'as', 'far', 'as', 'the', 'eye', 'could', 'reach', 'in', 'the', 'sunlight.', 'My', 'sea!', 'Is', 'the', 'idea\nalways', 'more', 'beautiful', 'than', 'the', 'real?\n\n“I', 'got']",(AKARalphIron)OliveSchreiner
"['to', 'the', 'beach', 'that', 'afternoon,', 'and', 'I', 'saw', 'the', 'water', 'run', 'up', 'and', 'down\non', 'the', 'sand,', 'and', 'I', 'saw', 'the', 'white', 'foam', 'breakers;', 'they', 'were']",(AKARalphIron)OliveSchreiner
"['pretty,', 'but', 'I\nthought', 'I', 'would', 'go', 'back', 'the', 'next', 'day.', 'It', 'was', 'not', 'my', 'sea.\n\n“But', 'I', 'began', 'to', 'like', 'it', 'when', 'I', 'sat', 'by', 'it']",(AKARalphIron)OliveSchreiner
"['that', 'night', 'in', 'the', 'moonlight;\nand', 'the', 'next', 'day', 'I', 'liked', 'it', 'better;', 'and', 'before', 'I', 'left', 'I', 'loved', 'it.', 'It', 'was\nnot', 'like', 'the', 'sky', 'and']",(AKARalphIron)OliveSchreiner
"['stars,', 'that', 'talk', 'of', 'what', 'has', 'no', 'beginning', 'and', 'no\nend;', 'but', 'it', 'is', 'so', 'human.', 'Of', 'all', 'the', 'things', 'I', 'have', 'ever', 'seen,', 'only', 'the\nsea']",(AKARalphIron)OliveSchreiner
"['is', 'like', 'a', 'human', 'being;', 'the', 'sky', 'is', 'not,', 'nor', 'the', 'earth.', 'But', 'the', 'sea', 'is\nalways', 'moving,', 'always', 'something', 'deep', 'in', 'itself', 'is', 'stirring', 'it.']",(AKARalphIron)OliveSchreiner
"['It', 'never\nrests.', 'It', 'is', 'always', 'wanting,', 'wanting,', 'wanting.', 'It', 'hurries', 'on;', 'and', 'then\nit', 'creeps', 'back', 'slowly', 'without', 'having', 'reached,', 'moaning.', 'It', 'is', 'always\nasking', 'a', 'question,']",(AKARalphIron)OliveSchreiner
"['and', 'it', 'never', 'gets', 'the', 'answer.', 'I', 'can', 'hear', 'it', 'in', 'the\nday', 'and', 'in', 'the', 'night;', 'the', 'white', 'foam', 'breakers', 'are', 'saying', 'that', 'which', 'I\nthink.']",(AKARalphIron)OliveSchreiner
"['I', 'walk', 'alone', 'with', 'them', 'when', 'there', 'is', 'no', 'one', 'to', 'see', 'me,', 'and', 'I', 'sing\nwith', 'them.', 'I', 'lie', 'down', 'on', 'the', 'sand', 'and', 'watch']",(AKARalphIron)OliveSchreiner
"['them', 'with', 'my', 'eyes', 'half', 'shut.\nThe', 'sky', 'is', 'better,', 'but', 'it', 'is', 'so', 'high', 'above', 'our', 'heads.', 'I', 'love', 'the\nsea.', 'Sometimes', 'we', 'must', 'look', 'down']",(AKARalphIron)OliveSchreiner
"['too.', 'After', 'five', 'days', 'I', 'went', 'back', 'to\nGrahamstown.\n\n“I', 'had', 'glorious', 'books,', 'and', 'in', 'the', 'night', 'I', 'could', 'sit', 'in', 'my', 'little', 'room\nand', 'read', 'them;', 'but']",(AKARalphIron)OliveSchreiner
"['I', 'was', 'lonely.', 'Books', 'are', 'not', 'the', 'same', 'things', 'when', 'you\nare', 'living', 'among', 'people.', 'I', 'cannot', 'tell', 'why,', 'but', 'they', 'are', 'dead.', 'On', 'the\nfarm', 'they']",(AKARalphIron)OliveSchreiner
"['would', 'have', 'been', 'living', 'beings', 'to', 'me;', 'but', 'here,', 'where', 'there\nwere', 'so', 'many', 'people', 'about', 'me,', 'I', 'wanted', 'some', 'one', 'to', 'belong', 'to', 'me.', 'I']",(AKARalphIron)OliveSchreiner
"['was\nlonely.', 'I', 'wanted', 'something', 'that', 'was', 'flesh', 'and', 'blood.', 'Once', 'on', 'this', 'farm\nthere', 'came', 'a', 'stranger;', 'I', 'did', 'not', 'ask', 'his', 'name,', 'but', 'he', 'sat']",(AKARalphIron)OliveSchreiner
