text,Author
"['to', 'bear', 'any', 'name', 'at', 'all;', 'in', 'which\n', 'case', 'it', 'is', 'somewhat', 'more', 'than', 'probable', 'that', 'these', 'memoirs', 'would', 'never\n', 'have', 'appeared;', 'or,', 'if', 'they']",CharlesDickens
"['quite', 'fifteen,', 'and', 'sets', 'everybody\n', 'admiring', 'and', 'gawking', 'over', 'HIS', 'travels,', 'and', 'it', 'just', 'give', 'the', 'poor', 'old\n', 'man', 'the', 'high', 'strikes.', 'It', 'made', 'him']",MarkTwain
"['\n', 'ï¿½Huck', 'Finn,', 'do', 'you', 'mean', 'to', 'tell', 'me', 'you', ""don't"", 'know', 'what', 'a', 'crusade', 'is?ï¿½\n', '\n', 'ï¿½No,ï¿½', 'says', 'I,', 'ï¿½I', ""don't."", 'And', 'I', ""don't""]",MarkTwain
"['your', 'balloon?', 'Laws,', 'they', ""don't"", 'amount', 'to', 'shucks\n', ""'longside"", 'of', 'a', 'flea.', 'A', 'flea', 'is', 'just', 'a', 'comet', ""b'iled"", 'down', 'small.ï¿½\n', '\n', 'Jim', 'was', 'a']",MarkTwain
"['better--\n', '\n', 'ï¿½Better', 'what?ï¿½', 'I', 'says', 'in', 'a', 'whisper,', 'and', 'feeling', 'sick', 'all', 'over,', 'because', 'I\n', 'knowed', 'what', 'he', 'was', 'thinking', 'about.\n', '\n', 'ï¿½Better', 'slip']",MarkTwain
"['a', 'hay-rick,', 'determined\n', 'to', 'lie', 'there,', 'till', 'morning.', '', 'He', 'felt', 'frightened', 'at', 'first,', 'for', 'the', 'wind\n', 'moaned', 'dismally', 'over', 'the', 'empty', 'fields:', 'and', 'he']",CharlesDickens
"['lost', 'his', 'temper.', 'I', 'notice', 'a', 'person', ""'most"", 'always', 'does', ""that's"", 'got', 'laid\n', 'out', 'in', 'an', 'argument.', 'He', 'told', 'us', 'to', 'shut', 'up,', 'and', 'maybe']",MarkTwain
"['out', 'and', 'no', 'way', 'of', 'making\n', 'a', 'name', 'for', 'himself', 'that', 'he', 'could', 'see.', 'Now', 'that', 'is', 'the', 'way', 'boys', 'is', 'always\n', 'thinking,', 'but', 'he']",MarkTwain
"['in', 'seven', 'counties--and\n', 'he', 'come', 'a-running', 'again.', 'And', 'this', 'time', 'the', 'thing', 'he', 'wanted', 'was', 'to', 'get\n', 'the', 'dervish', 'to', 'rub', 'some', 'of', 'the', 'salve']",MarkTwain
"['opened', 'by', 'a', 'young', 'girl', 'of', 'thirteen', 'or', 'fourteen.', '', 'The', 'undertaker\n', 'at', 'once', 'saw', 'enough', 'of', 'what', 'the', 'room', 'contained,', 'to', 'know', 'it', 'was']",CharlesDickens
"['woman', 'in', 'a', 'loud', 'whisper.', '', ""'Will"", 'she', 'be\n', 'buried', 'to-morrow,', 'or', 'next', 'day,', 'or', 'to-night?', '', 'I', 'laid', 'her', 'out;', 'and', 'I', 'must\n', 'walk,']",CharlesDickens
"['Tom\n', 'Sawyer', 'the', 'Traveler,', 'and', 'we', 'would', 'be', 'heard', 'of', 'all', 'round', 'the', 'world,', 'if\n', 'we', 'pulled', 'through', 'all', 'right,', 'and', 'so', 'he', ""wouldn't"", 'give']",MarkTwain
"['it', 'would', ""'a'"", 'looked', 'smooth,', 'all', 'the', 'same,', 'in', 'the', 'night,', 'that\n', 'way.\n', '\n', 'We', 'was', 'all', 'in', 'a', 'powerful', 'excitement', 'now,', 'and', 'grabbed', 'the']",MarkTwain
"['the', 'copper;', 'his', 'pauper', 'assistants\n', 'ranged', 'themselves', 'behind', 'him;', 'the', 'gruel', 'was', 'served', 'out;', 'and', 'a', 'long\n', 'grace', 'was', 'said', 'over', 'the', 'short', 'commons.', '']",CharlesDickens
"['the', 'sun', 'shut', 'down,', 'and', 'still\n', 'there', ""warn't"", 'no', 'land', 'anywheres.', 'We', 'wondered', 'what', 'was', 'the', 'matter,', 'but\n', 'reckoned', 'it', 'would', 'come', 'out', 'all', 'right,']",MarkTwain
"['generally,', 'but\n', 'more', 'particularly', 'on', 'his', 'eyes;', 'and,', 'running', 'after', 'him,', 'bestowed', 'a', 'blow\n', 'on', 'his', 'head,', 'which', 'would', 'inevitably', 'have', 'beaten', 'in', 'any', 'skull']",CharlesDickens
"['treasure.', 'Still,', 'it', 'was', 'plenty', 'interesting', 'enough,', 'just', 'to', 'see', 'the', 'mere\n', 'hill', 'itself', 'where', 'such', 'a', 'wonderful', 'thing', 'happened.', 'Jim', 'said', 'he', ""wou'dn't\n"", ""'a'""]",MarkTwain
"['cocked', 'hat,', 'and', 'smiled.', '', 'Yes,', 'he', 'smiled.', '', 'Beadles', 'are', 'but', 'men:', 'and', 'Mr.\n', 'Bumble', 'smiled.\n', '\n', ""'Now"", ""don't"", 'you', 'be', 'offended', 'at', 'what']",CharlesDickens
"['up', 'in', 'the', 'air', 'by', 'this', 'time.\n', '\n', 'We', 'judged', 'the', 'woman', 'would', 'go', 'and', 'get', 'the', 'child', 'now;', 'but', 'she', ""didn't."", 'We\n', 'could', 'see']",MarkTwain
"['Mann,', 'leaving', 'the', 'room', 'for', 'that\n', 'purpose.', '', 'Oliver,', 'having', 'had', 'by', 'this', 'time', 'as', 'much', 'of', 'the', 'outer', 'coat', 'of\n', 'dirt', 'which', 'encrusted', 'his']",CharlesDickens
"['the', 'mere', 'land,', 'and', ""that's"", 'all', 'they', 'DO', 'own;', 'but', 'it\n', 'was', 'our', 'folks,', 'our', 'Jews', 'and', 'Christians,', 'that', 'made', 'it', 'holy,', 'and', 'so', 'they\n']",MarkTwain
"['vacant', 'lot,', 'corner', 'of', 'Twelfth', 'street;', 'and\n', 'there', 'was', 'a', 'big', 'crowd', 'around', 'it,', 'making', 'fun', 'of', 'it,', 'and', 'making', 'fun', 'of', 'the\n', 'man,--a', 'lean']",MarkTwain
"['fine', 'thing', 'capital', 'punishment', 'is!', 'Dead', 'men', 'never', 'repent;', 'dead\n', 'men', 'never', 'bring', 'awkward', 'stories', 'to', 'light.', 'Ah,', ""it's"", 'a', 'fine', 'thing', 'for', 'the\n', 'trade!']",CharlesDickens
"['me', 'a', 'family', 'that', 'must', 'starve', 'and', 'yet', ""hadn't"", 'had', 'a', 'thing', 'to', 'do', 'with', 'it,\n', 'which', 'is', 'the', 'whole', 'truth', 'and', 'I', 'can', 'swear']",MarkTwain
"['CHAPTER', 'I.', 'TOM', 'SEEKS', 'NEW', 'ADVENTURES\n', '\n', 'DO', 'you', 'reckon', 'Tom', 'Sawyer', 'was', 'satisfied', 'after', 'all', 'them', 'adventures?', 'I', 'mean\n', 'the', 'adventures', 'we', 'had', 'down']",MarkTwain
"['his', 'ears;', 'and\n', 'expressed', 'his', 'opinion', 'that', 'he', 'was', 'a', ""'sneak';"", 'and', 'furthermore', 'announced\n', 'his', 'intention', 'of', 'coming', 'to', 'see', 'him', 'hanged,', 'whenever', 'that', 'desirable\n']",CharlesDickens
"['and\n', 'two', 'pairs', 'of', 'stockings,', 'in', 'his', 'bundle.', '', 'He', 'had', 'a', 'penny', 'too--a', 'gift', 'of\n', ""Sowerberry's"", 'after', 'some', 'funeral', 'in', 'which', 'he', 'had', 'acquitted']",CharlesDickens
"['dervish', 'started', 'off', 'again', 'with\n', 'his', 'forty.', 'But', 'pretty', 'soon', 'here', 'comes', 'the', 'camel-driver', 'bawling', 'after', 'him\n', 'again,', 'and', 'whines', 'and', 'slobbers', 'around', 'and', 'begs']",MarkTwain
"['just\n', 'the', 'way', 'everything', 'looked,', 'same', 'as', 'if', 'it', 'was', 'only', 'last', 'week.', 'I', 'can', 'see\n', 'it', 'all:', 'beautiful', 'rolling', 'country', 'with', 'woods', 'and', 'fields']",MarkTwain
"['\n', 'Thus', 'directed,', 'the', 'bearers', 'trotted', 'on', 'under', 'their', 'light', 'burden;', 'and', 'the\n', 'two', 'mourners', 'kept', 'as', 'near', 'them,', 'as', 'they', 'could.', '', 'Mr.', 'Bumble']",CharlesDickens
"['is', 'in', 'itself', 'the', 'most', 'fortunate', 'and', 'enviable', 'circumstance\n', 'that', 'can', 'possibly', 'befall', 'a', 'human', 'being,', 'I', 'do', 'mean', 'to', 'say', 'that', 'in', 'this\n', 'particular']",CharlesDickens
"['knowed', 'somebody', 'plunged', 'down', 'past', 'me,', 'but', 'I', ""didn't\n"", 'know', 'who', 'it', 'was', 'in', 'the', 'dark.', 'It', 'could', ""'a'"", 'been', 'you,', 'it', 'could', ""'a'"", 'been\n']",MarkTwain
"['end', 'of\n', 'Pennsylvania', 'or', 'New', 'York,', 'or', 'somewheres', 'around', 'there.ï¿½\n', '\n', 'ï¿½Tom', 'Sawyer,', 'you', ""don't"", 'mean', 'it!ï¿½\n', '\n', 'ï¿½Yes,', 'I', 'do,', 'and', ""it's"", 'dead', 'sure.']",MarkTwain
"['the', 'same', 'time;', ""you'll"", 'see,', 'if', 'you', 'try', 'to', 'put', 'your\n', 'finger', 'on', 'him.', 'Now', ""that's"", 'a', 'common,', 'ordinary,', 'third-class', ""flea's"", 'gait;\n', 'but', 'you', 'take']",MarkTwain
"[""'Yer"", ""don't"", 'know', 'who', 'I', 'am,', 'I', 'suppose,', ""Work'us?'"", 'said', 'the', 'charity-boy,', 'in\n', 'continuation:', 'descending', 'from', 'the', 'top', 'of', 'the', 'post,', 'meanwhile,', 'with\n', 'edifying', 'gravity.\n']",CharlesDickens
"['old', 'parson', 'where', 'they', 'were.', 'Never', 'poached', 'upon', 'old\n', 'Fagin!', 'And', 'why', 'should', 'they?', 'It', ""wouldn't"", 'have', 'loosened', 'the', 'knot,', 'or', 'kept\n', 'the', 'drop', 'up,']",CharlesDickens
"['most\n', 'noble', 'good', 'lazy', 'time,', 'sometimes', 'watching', 'through', 'the', 'glasses,', 'sometimes\n', 'stretched', 'out', 'on', 'the', 'lockers', 'reading,', 'sometimes', 'taking', 'a', 'nap.\n', '\n', 'It', ""didn't"", 'seem']",MarkTwain
"['what', 'about', 'the', ""boy?'\n"", '\n', ""'Oh!'"", 'replied', 'the', 'undertaker;', ""'why,"", 'you', 'know,', 'Mr.', 'Bumble,', 'I', 'pay', 'a', 'good\n', 'deal', 'towards', 'the', ""poor's"", ""rates.'\n"", '\n', ""'Hem!'""]",CharlesDickens
"['the', 'sun', 'was', 'overhead,', 'then', 'he', 'stood', 'up\n', 'and', 'put', 'a', 'kind', 'of', 'triangle', 'to', 'his', 'eye,', 'and', 'Tom', 'said', 'it', 'was', 'a', 'sextant\n', 'and']",MarkTwain
"['the', 'plain', 'till', 'she', 'was\n', 'separated', 'a', 'long', 'ways', 'from', 'her', 'people;', 'but', 'it', ""warn't"", 'no', 'use,', 'and', 'she', 'had\n', 'to', 'give', 'it', 'up,', 'and']",MarkTwain
"['as', 'soon', 'have', 'intellectual\n', 'intercourse', 'with', 'a', 'catfish.', 'But', 'anybody', 'can', 'say', 'that--and', 'I', 'notice', 'they\n', 'always', 'do,', 'when', 'somebody', 'has', 'fetched', 'them', 'a', 'lifter.']",MarkTwain
"['Mars', 'Tom.', 'De', 'hard', 'part', 'gwine\n', 'to', 'be', 'to', 'kill', 'folks', 'dat', 'a', 'body', ""hain't"", 'been', ""'quainted"", 'wid', 'and', 'dat', ""hain't\n"", 'done', 'him', 'no', 'harm.']",MarkTwain
"['of', 'sympathy', 'and', 'compassion,', 'that', 'they', 'sank', 'deeper', 'into', ""Oliver's\n"", 'soul,', 'than', 'all', 'the', 'sufferings', 'he', 'had', 'ever', 'undergone.\n', '\n', 'Early', 'on', 'the', 'seventh', 'morning']",CharlesDickens
"['cellar-door.', '', 'The', 'accounts', 'of', 'his', 'ferocity', 'as', 'related', 'by\n', 'Mrs.', 'Sowerberry', 'and', 'Charlotte,', 'were', 'of', 'so', 'startling', 'a', 'nature,', 'that', 'Mr.\n', 'Bumble', 'judged', 'it']",CharlesDickens
"['This', 'was', 'rather', 'too', 'violent', 'exercise', 'to', 'last', 'long.', '', 'When', 'they', 'were', 'all\n', 'wearied', 'out,', 'and', 'could', 'tear', 'and', 'beat', 'no', 'longer,', 'they', 'dragged']",CharlesDickens
"['and', 'getting\n', 'black', 'and', 'stormy.', 'He', 'went', 'on', 'singing,', 'wilder', 'and', 'wilder,', 'and', 'the', 'thunder\n', 'begun', 'to', 'mutter,', 'and', 'the', 'wind', 'to', 'wheeze', 'and', 'moan']",MarkTwain
"['open', 'and', 'pant', 'like', 'a', 'dog.\n', '\n', 'Tom', 'said', 'to', 'keep', 'a', 'sharp', 'lookout,', 'all', 'around,', 'everywheres,', 'because', ""we'd\n"", 'got', 'to', 'find', 'an', 'oasis', 'or']",MarkTwain
"['either--because', 'it', ""warn't"", 'there', 'to', 'see.ï¿½\n', '\n', 'It', 'astonished', 'Jim', 'to', 'hear', 'him', 'talk', 'so,', 'and', 'he', 'broke', 'in', 'and', 'says,', 'kind', 'of\n', 'pleading', 'and']",MarkTwain
"['you', 'see--he!', 'he!', ""he!'\n"", '\n', ""'Just"", ""so,'"", 'said', 'Mr.', 'Bumble.\n', '\n', ""'Though"", 'I', 'must', ""say,'"", 'continued', 'the', 'undertaker,', 'resuming', 'the', 'current', 'of\n', 'observations', 'which', 'the']",CharlesDickens
"['\n', 'The', 'walls', 'and', 'ceiling', 'of', 'the', 'room', 'were', 'perfectly', 'black', 'with', 'age', 'and\n', 'dirt.', '', 'There', 'was', 'a', 'deal', 'table', 'before', 'the', 'fire:', 'upon']",CharlesDickens
"['him', 'for', 'more.', 'That', 'was', 'all', 'the', 'effect', 'it', 'had.', 'You', 'see,', 'when', 'we', 'three\n', 'came', 'back', 'up', 'the', 'river', 'in', 'glory,', 'as', 'you', 'may']",MarkTwain
"['jewels', 'in', 'it,', 'quite', 'a', 'pile,\n', 'and', 'some', 'little', 'veils', 'of', 'the', 'kind', 'the', 'dead', 'women', 'had', 'on,', 'with', 'fringes\n', 'made', 'out', 'of', 'curious', 'gold']",MarkTwain
"['you', 'from', ""master's"", 'breakfast.', '', 'Oliver,', 'shut', 'that', 'door', 'at\n', 'Mister', ""Noah's"", 'back,', 'and', 'take', 'them', 'bits', 'that', ""I've"", 'put', 'out', 'on', 'the', 'cover\n', 'of']",CharlesDickens
"['air', 'and', 'stand', 'still.', 'The', 'houses', 'got\n', 'smaller', 'and', 'smaller,', 'and', 'the', 'city', 'pulled', 'itself', 'together,', 'closer\n', 'and', 'closer,', 'and', 'the', 'men', 'and', 'wagons', 'got']",MarkTwain
"['been', 'quite', 'so\n', 'chipper.', 'I', ""couldn't"", 'say', 'nothing,', 'and', 'Jim', 'he', ""couldn't"", 'for', 'a', 'while;', 'then\n', 'he', 'says:\n', '\n', 'ï¿½Well,', 'den,', 'I', 'reckon', ""it's"", 'all']",MarkTwain
"['had', 'a', 'farm', 'and', 'another', 'person--ï¿½\n', '\n', ""ï¿½Don't"", 'I', 'tell', 'you', 'it', ""hasn't"", 'got', 'anything', 'to', 'do', 'with', 'farming?', 'Farming', 'is\n', 'business,', 'just', 'common', 'low-down']",MarkTwain
"['something', 'awful.', 'Nat', 'passed', 'his', 'arms', 'through', 'the', 'loops', 'and', 'hung', 'on\n', 'for', 'life', 'and', 'death,', 'but', 'pretty', 'soon', 'the', 'hack', 'hit', 'a', 'rock', 'and']",MarkTwain
"['the\n', 'earth!', ""Steam's"", 'foolishness', 'to', 'it!', 'They', 'said', 'I', ""couldn't"", 'go', 'to', 'Europe.', 'To\n', 'Europe!', 'Why,', ""there's"", 'power', 'aboard', 'to', 'last', 'five', 'years,', 'and', 'feed']",MarkTwain
"['of', 'young\n', 'ladies', 'called', 'to', 'see', 'the', 'young', 'gentleman;', 'one', 'of', 'whom', 'was', 'named', 'Bet,\n', 'and', 'the', 'other', 'Nancy.', '', 'They', 'wore', 'a', 'good', 'deal']",CharlesDickens
"['so.', 'Then', 'the', 'dervish', 'says:\n', '\n', 'ï¿½God', 'has', 'made', 'you', 'rich,', 'and', 'He', 'has', 'made', 'me', 'poor.', 'He', 'has', 'His', 'reasons,\n', 'and', 'they', 'are', 'wise,']",MarkTwain
"['would', 'be', 'on\n', 'us', 'for', 'putting', 'the', 'temptation', 'in', 'their', 'way.', 'So', 'we', 'went', 'on;', 'but', 'I', 'wished\n', 'we', 'had', 'took', 'all', 'they', 'had,', 'so']",MarkTwain
"['inspection', 'by', 'his', 'new', 'master:', 'which', 'he', 'accordingly', 'did,', 'with', 'a', 'fit', 'and\n', 'becoming', 'air', 'of', 'gracious', 'patronage.\n', '\n', ""'Oliver!'"", '', 'said', 'Mr.', 'Bumble.\n', '\n']",CharlesDickens
"['was', 'a', 'person', 'who', 'sailed', 'around', 'in', 'balloons;', 'and', 'said\n', 'it', 'was', 'a', 'mighty', 'sight', 'finer', 'to', 'be', 'Tom', 'Sawyer', 'the', 'Erronort', 'than', 'to', 'be']",MarkTwain
"['like', 'a\n', 'maniac', 'and', 'sing', 'out:\n', '\n', 'ï¿½Camels!--Camels!ï¿½\n', '\n', 'So', 'I', 'grabbed', 'a', 'glass', 'and', 'Jim,', 'too,', 'and', 'took', 'a', 'look,', 'but', 'I', 'was\n', 'disappointed,']",MarkTwain
"['soar,', 'and', 'Jim', 'started', 'her', 'aloft.\n', '\n', 'We', 'had', 'to', 'go', 'up', 'a', 'mile', 'before', 'we', 'struck', 'comfortable', 'weather', 'where', 'it', 'was\n', 'breezy', 'and', 'pleasant']",MarkTwain
"['by\n', 'jumping', 'backwards', 'and', 'forwards', 'over', 'the', 'coffin.', '', 'Mr.', 'Sowerberry', 'and\n', 'Bumble,', 'being', 'personal', 'friends', 'of', 'the', 'clerk,', 'sat', 'by', 'the', 'fire', 'with', 'him,\n']",CharlesDickens
"['made', 'a', 'great', 'many', 'other', 'wise', 'and', 'humane\n', 'regulations,', 'having', 'reference', 'to', 'the', 'ladies,', 'which', 'it', 'is', 'not', 'necessary\n', 'to', 'repeat;', 'kindly', 'undertook', 'to', 'divorce']",CharlesDickens
"['you', 'could', 'put', 'it', 'in', ""China's"", 'vest-pocket;', 'and', 'not\n', 'only', 'that,', 'but', ""you'd"", 'have', 'the', ""dickens's"", 'own', 'time', 'to', 'find', 'it', 'again', 'the\n', 'next', 'time']",MarkTwain
"['\n', ""'You,"", 'Mr.', ""Bumble!'\n"", '\n', ""'I,"", 'Mrs.', 'Mann.', '', 'We', 'name', 'our', 'fondlings', 'in', 'alphabetical', 'order.', 'The', 'last\n', 'was', 'a', 'S,--Swubble,', 'I', 'named', 'him.', 'This']",CharlesDickens
"['the', 'gentleman', 'in', 'the', 'white', 'waistcoat.', '', ""'I\n"", 'know', 'that', 'boy', 'will', 'be', ""hung.'\n"", '\n', 'Nobody', 'controverted', 'the', 'prophetic', ""gentleman's"", 'opinion.', '', 'An', 'animated\n', 'discussion']",CharlesDickens
"['of', 'a', 'steep', 'hill', 'till', 'a', 'stage-coach', 'came', 'up,', 'and\n', 'then', 'begged', 'of', 'the', 'outside', 'passengers;', 'but', 'there', 'were', 'very', 'few', 'who', 'took\n', 'any', 'notice']",CharlesDickens
"['you', 'could\n', 'count', 'the', 'threads', 'in', 'your', 'coat-sleeve,', 'and', 'see', 'a', 'whole', 'wide', 'desert', 'of\n', 'waves', 'pitching', 'and', 'tossing', 'through', 'a', 'kind', 'of', 'veil', 'of']",MarkTwain
"['corner', 'cupboard,', 'and', 'took', 'down', 'a\n', 'bottle', 'and', 'glass.', '', ""'It's"", 'gin.', '', ""I'll"", 'not', 'deceive', 'you,', 'Mr.', 'B.', '', ""It's"", ""gin.'\n"", '\n', ""'Do"", 'you']",CharlesDickens
"['his', 'eyes', 'were', 'bloodshot.', '', 'The', 'old', ""woman's"", 'face', 'was', 'wrinkled;', 'her', 'two\n', 'remaining', 'teeth', 'protruded', 'over', 'her', 'under', 'lip;', 'and', 'her', 'eyes', 'were', 'bright\n']",CharlesDickens
"['political', 'economy', 'about', ""'em"", 'than\n', ""that,'"", 'said', 'the', 'beadle,', 'snapping', 'his', 'fingers', 'contemptuously.\n', '\n', ""'No"", 'more', 'they', ""have,'"", 'acquiesced', 'the', 'undertaker.\n', '\n', ""'I"", 'despise', ""'em,'""]",CharlesDickens
"['plumb', 'to', 'the', 'top,', 'and', 'there', 'it', 'bursted', 'out', 'like', 'a\n', 'feather-duster.', 'It', 'was', 'a', ""pa'm-tree,"", 'of', 'course;', 'anybody', 'knows', 'a', ""pa'm-tree\n"", 'the', 'minute', 'he']",MarkTwain
"['to', 'take', 'the', 'risk;', 'but', 'I', 'reckon', ""you've"", 'made', 'a\n', 'mistake', 'this', 'time,', 'and', 'missed', 'a', 'chance.ï¿½\n', '\n', 'Of', 'course', 'the', 'camel-driver', 'wanted', 'to', 'know']",MarkTwain
"['a', 'nasty', 'business,', 'we\n', 'think', 'you', 'ought', 'to', 'take', 'something', 'less', 'than', 'the', 'premium', 'we', ""offered.'\n"", '\n', 'Mr.', ""Gamfield's"", 'countenance', 'brightened,', 'as,', 'with', 'a', 'quick']",CharlesDickens
"['KIND\n', 'OF', 'A', 'CORN-PONE.', ""That's"", 'where', 'that', ""feller's"", 'credit', 'comes', 'in,', 'you', 'see;\n', 'and', ""that's"", 'where', 'mine', 'comes', 'in.', 'I', ""don't"", 'claim', 'no', 'great', 'things--I']",MarkTwain
"['done', 'it.', ""Ain'"", 'dey', 'bofe', 'his\n', 'children?', ""'Cose"", 'dey', 'is.', 'WELL,', 'den!', 'is', 'he', 'gwine', 'to', 'SCRIMINATE', ""'twixt\n"", ""'em?ï¿½\n"", '\n', 'ï¿½Scriminate!', 'I', 'never', 'heard', 'such']",MarkTwain
"['upon', 'porochial', 'business', 'with\n', 'the', 'porochial', 'orphans?', '', 'Are', 'you', 'aweer,', 'Mrs.', 'Mann,', 'that', 'you', 'are,', 'as', 'I\n', 'may', 'say,', 'a', 'porochial', 'delegate,', 'and', 'a']",CharlesDickens
"['nurse', 'and', 'doctor', 'said,', 'that', 'that', 'mother', 'of', 'his\n', 'made', 'her', 'way', 'here,', 'against', 'difficulties', 'and', 'pain', 'that', 'would', 'have', 'killed\n', 'any', 'well-disposed', 'woman,', 'weeks']",CharlesDickens
"['dead', 'lions', ""couldn't"", 'look', 'any', 'bigger', 'than', 'a', ""person's"", 'finger-nail,', 'and', 'he\n', ""couldn't"", 'imagine', 'how', 'the', 'birds', 'could', 'notice', 'such', 'a', 'little', 'thing', 'so', 'far\n']",MarkTwain
"['was\n', 'drinking,', 'and', 'carrying', 'it', 'down', 'some', 'wrong', 'channel,', 'very', 'nearly\n', 'terminated', 'in', 'his', 'premature', 'suffocation.\n', '\n', ""'He"", 'is', 'so', 'jolly', ""green!'"", 'said', 'Charley', 'when']",CharlesDickens
"['of', 'shelter', 'was', 'too', 'tempting', 'to', 'be', 'resisted;\n', 'especially', 'as', 'it', 'was', 'immediately', 'followed', 'up,', 'by', 'the', 'assurance', 'that', 'the\n', 'old', 'gentleman', 'referred', 'to,', 'would']",CharlesDickens
"['all', 'he', 'was', 'worth,', 'and', 'hung', 'tight', 'to', 'the', 'arm-loops', 'and', 'made\n', 'his', 'legs', 'fairly', 'fly.', 'He', 'yelled', 'and', 'shouted', 'to', 'the', 'driver', 'to', 'stop,']",MarkTwain
"['the', 'States', 'was', 'the', 'same\n', 'color', 'out-of-doors', 'as', 'they', 'are', 'on', 'the', 'map?ï¿½\n', '\n', 'ï¿½Tom', 'Sawyer,', ""what's"", 'a', 'map', 'for?', ""Ain't"", 'it', 'to', 'learn', 'you']",MarkTwain
"['when', ""he's"", 'down.', 'But', 'Tom\n', 'he', 'whirls', 'on', 'me', 'and', 'says:\n', '\n', 'ï¿½What', 'do', 'YOU', 'think', 'of', 'the', 'tale?ï¿½\n', '\n', 'Of', 'course,', 'then,', 'I', 'had']",MarkTwain
"['quickly.\n', '\n', ""'A"", 'regular', 'right-down', 'bad', ""'un,"", ""Work'us,'"", 'replied', 'Noah,', 'coolly.', ""'And\n"", ""it's"", 'a', 'great', 'deal', 'better,', ""Work'us,"", 'that', 'she', 'died', 'when', 'she', 'did,', 'or']",CharlesDickens
"['most', 'other\n', 'people,', 'although', 'they', 'were', 'extremely', 'ready', 'and', 'active', 'to', 'point', 'out', 'his\n', 'difficulties,', 'were', 'wholly', 'at', 'a', 'loss', 'to', 'suggest', 'any', 'feasible', 'mode']",CharlesDickens
"['his', 'end,', 'looking', 'glum.', 'He', 'pitched\n', 'us', 'some', 'breakfast,', 'but', 'he', 'told', 'us', 'not', 'to', 'come', 'abaft', 'the', 'midship', 'compass.\n', 'That', 'was', 'about', 'the', 'middle']",MarkTwain
"['magistrate,', 'my\n', ""dear.'\n"", '\n', 'Oliver', 'roused', 'himself,', 'and', 'made', 'his', 'best', 'obeisance.', '', 'He', 'had', 'been\n', 'wondering,', 'with', 'his', 'eyes', 'fixed', 'on', 'the', ""magistrates'"", 'powder,']",CharlesDickens
"['and', 'then', 'bestowed', 'upon', 'it', 'a', 'kick\n', 'which', 'could', 'have', 'emanated', 'from', 'no', 'leg', 'but', 'a', ""beadle's.\n"", '\n', ""'Lor,"", 'only', ""think,'"", 'said', 'Mrs.', 'Mann,', 'running']",CharlesDickens
"['It', 'was', 'my', 'watch', 'till', 'midnight,', 'and', 'then', 'it', 'was', ""Jim's;"", 'but', 'Tom', 'stayed', 'up,\n', 'because', 'he', 'said', 'ship', 'captains', 'done', 'that', 'when', 'they', 'was']",MarkTwain
"['when', 'they', 'come', 'into', 'the', 'house;', 'and', 'let', 'me', 'tell', 'you,', 'Mr.\n', 'Bumble,', 'that', 'three', 'or', 'four', 'inches', 'over', ""one's"", 'calculation', 'makes', 'a', 'great\n', 'hole']",CharlesDickens
"['out', 'of', 'order!', 'That', 'graveled', 'him;', 'he', 'said', 'that', 'she', ""couldn't\n"", 'any', 'more', 'get', 'out', 'of', 'order', 'than', 'the', 'solar', 'sister.\n', '\n', 'He', 'got', 'worse']",MarkTwain
"['', 'The', 'workhouse', 'authorities', 'replied', 'with\n', 'humility,', 'that', 'there', 'was', 'not.', 'Upon', 'this,', 'the', 'parish', 'authorities\n', 'magnanimously', 'and', 'humanely', 'resolved,', 'that', 'Oliver', 'should', 'be', ""'farmed,'\n""]",CharlesDickens
"['ask', 'after', ""you!'\n"", 'said', 'Mr.', 'Sowerberry,', 'looking', 'after', 'the', 'beadle', 'as', 'he', 'strode', 'down', 'the\n', 'street.\n', '\n', ""'Yes,"", ""sir,'"", 'replied', 'Oliver,', 'who', 'had', 'carefully', 'kept']",CharlesDickens
"['which', 'were', 'a\n', 'candle,', 'stuck', 'in', 'a', 'ginger-beer', 'bottle,', 'two', 'or', 'three', 'pewter', 'pots,', 'a', 'loaf\n', 'and', 'butter,', 'and', 'a', 'plate.', '', 'In', 'a', 'frying-pan,']",CharlesDickens
"['boy!', 'Quick--quick!', 'for', 'your', 'life.\n', '\n', ""'I"", ""wasn't"", 'able', 'to', 'sleep', 'any', 'longer,', ""sir,'"", 'replied', 'Oliver,', 'meekly.', ""'I"", 'am\n', 'very', 'sorry', 'if', 'I', 'have', 'disturbed']",CharlesDickens
"['the', 'airs', 'and', 'manners', 'of', 'a', 'man.', '', 'He', 'was', 'short', 'of', 'his', 'age:', 'with', 'rather\n', 'bow-legs,', 'and', 'little,', 'sharp,', 'ugly', 'eyes.', '', 'His', 'hat']",CharlesDickens
"['as', 'if', 'to', 'intimate', 'that', 'the', 'latter', 'fragments\n', 'of', 'discourse', 'were', 'playfully', 'ironical;', 'and', 'finished', 'the', 'beer', 'as', 'he', 'did\n', 'so.\n', '\n', 'This', 'unexpected', 'offer']",CharlesDickens
"['me', 'to', 'prison.', 'When', 'I', 'came', 'back,\n', 'she', 'was', 'dying;', 'and', 'all', 'the', 'blood', 'in', 'my', 'heart', 'has', 'dried', 'up,', 'for', 'they\n', 'starved', 'her', 'to']",CharlesDickens
