text,Author_num
"['out', 'in', 'the', 'backwoods', 'of', 'Missouri\n', 'setting', 'themselves', 'up', 'to', 'know', 'more', 'about', 'the', 'rights', 'and', 'wrongs', 'of', 'it\n', 'than', 'they', 'did!', 'Talk', 'about', 'cheek!ï¿½\n']",0
"['\n', 'Well,', 'of', 'course,', 'that', 'put', 'a', 'more', 'different', 'light', 'on', 'it,', 'and', 'me', 'and\n', 'Jim', 'felt', 'pretty', 'cheap', 'and', 'ignorant,', 'and', 'wished', 'we', ""hadn't""]",0
"['been', 'quite', 'so\n', 'chipper.', 'I', ""couldn't"", 'say', 'nothing,', 'and', 'Jim', 'he', ""couldn't"", 'for', 'a', 'while;', 'then\n', 'he', 'says:\n', '\n', 'ï¿½Well,', 'den,', 'I', 'reckon', ""it's"", 'all']",0
"['right;', ""beca'se"", 'ef', 'dey', ""didn't"", 'know,', 'dey\n', ""ain't"", 'no', 'use', 'for', ""po'"", 'ignorant', 'folks', 'like', 'us', 'to', 'be', 'trying', 'to', 'know;', 'en', 'so,\n', 'ef', ""it's""]",0
"['our', 'duty,', 'we', 'got', 'to', 'go', 'en', 'tackle', 'it', 'en', 'do', 'de', ""bes'"", 'we', 'can.', 'Same\n', 'time,', 'I', 'feel', 'as', 'sorry', 'for', 'dem', 'paynims', 'as']",0
"['Mars', 'Tom.', 'De', 'hard', 'part', 'gwine\n', 'to', 'be', 'to', 'kill', 'folks', 'dat', 'a', 'body', ""hain't"", 'been', ""'quainted"", 'wid', 'and', 'dat', ""hain't\n"", 'done', 'him', 'no', 'harm.']",0
"[""Dat's"", 'it,', 'you', 'see.', 'Ef', 'we', 'wuz', 'to', 'go', ""'mongst"", ""'em,"", 'jist\n', 'we', 'three,', 'en', 'say', ""we's"", 'hungry,', 'en', 'ast', ""'em"", 'for', 'a', 'bite', 'to']",0
"['eat,', 'why,', 'maybe\n', ""dey's"", 'jist', 'like', 'yuther', 'people.', ""Don't"", 'you', 'reckon', 'dey', 'is?', 'Why,', ""DEY'D"", 'give\n', 'it,', 'I', 'know', 'dey', 'would,', 'en', 'den--ï¿½\n', '\n', 'ï¿½Then']",0
"['what?ï¿½\n', '\n', 'ï¿½Well,', 'Mars', 'Tom,', 'my', 'idea', 'is', 'like', 'dis.', 'It', ""ain't"", 'no', 'use,', 'we', ""CAN'T"", 'kill\n', 'dem', ""po'"", 'strangers', 'dat', ""ain't"", ""doin'"", 'us', 'no']",0
"['harm,', 'till', ""we've"", 'had', 'practice--I\n', 'knows', 'it', 'perfectly', 'well,', 'Mars', ""Tom--'deed"", 'I', 'knows', 'it', 'perfectly', 'well.', 'But\n', 'ef', 'we', 'takes', ""a'"", 'axe', 'or', 'two,', 'jist']",0
"['you', 'en', 'me', 'en', 'Huck,', 'en', 'slips', 'acrost', 'de\n', 'river', 'to-night', 'arter', 'de', ""moon's"", 'gone', 'down,', 'en', 'kills', 'dat', 'sick', ""fam'ly"", ""dat's\n"", 'over', 'on', 'the']",0
"['Sny,', 'en', 'burns', 'dey', 'house', 'down,', 'en--ï¿½\n', '\n', 'ï¿½Oh,', 'you', 'make', 'me', 'tired!ï¿½', 'says', 'Tom.', 'ï¿½I', ""don't"", 'want', 'to', 'argue', 'any', 'more', 'with\n', 'people', 'like']",0
"['you', 'and', 'Huck', 'Finn,', ""that's"", 'always', 'wandering', 'from', 'the', 'subject,\n', 'and', ""ain't"", 'got', 'any', 'more', 'sense', 'than', 'to', 'try', 'to', 'reason', 'out', 'a', 'thing', ""that's\n""]",0
"['pure', 'theology', 'by', 'the', 'laws', 'that', 'protect', 'real', 'estate!ï¿½\n', '\n', 'Now', ""that's"", 'just', 'where', 'Tom', 'Sawyer', ""warn't"", 'fair.', 'Jim', ""didn't"", 'mean', 'no', 'harm,\n', 'and', 'I']",0
"[""didn't"", 'mean', 'no', 'harm.', 'We', 'knowed', 'well', 'enough', 'that', 'he', 'was', 'right', 'and\n', 'we', 'was', 'wrong,', 'and', 'all', 'we', 'was', 'after', 'was', 'to', 'get', 'at']",0
"['the', 'HOW', 'of', 'it,', 'and\n', 'that', 'was', 'all;', 'and', 'the', 'only', 'reason', 'he', ""couldn't"", 'explain', 'it', 'so', 'we', 'could\n', 'understand', 'it', 'was', 'because', 'we', 'was']",0
"['ignorant--yes,', 'and', 'pretty', 'dull,', 'too,', 'I\n', ""ain't"", 'denying', 'that;', 'but,', 'land!', 'that', ""ain't"", 'no', 'crime,', 'I', 'should', 'think.\n', '\n', 'But', 'he', ""wouldn't"", 'hear', 'no', 'more']",0
"['about', 'it--just', 'said', 'if', 'we', 'had', 'tackled', 'the\n', 'thing', 'in', 'the', 'proper', 'spirit,', 'he', 'would', ""'a'"", 'raised', 'a', 'couple', 'of', 'thousand\n', 'knights', 'and', 'put', 'them']",0
"['in', 'steel', 'armor', 'from', 'head', 'to', 'heel,', 'and', 'made', 'me', 'a\n', 'lieutenant', 'and', 'Jim', 'a', 'sutler,', 'and', 'took', 'the', 'command', 'himself', 'and', 'brushed\n', 'the', 'whole']",0
"['paynim', 'outfit', 'into', 'the', 'sea', 'like', 'flies', 'and', 'come', 'back', 'across', 'the\n', 'world', 'in', 'a', 'glory', 'like', 'sunset.', 'But', 'he', 'said', 'we', ""didn't"", 'know', 'enough']",0
"['to', 'take\n', 'the', 'chance', 'when', 'we', 'had', 'it,', 'and', 'he', ""wouldn't"", 'ever', 'offer', 'it', 'again.', 'And', 'he\n', ""didn't."", 'When', 'he', 'once', 'got', 'set,', 'you', ""couldn't""]",0
"['budge', 'him.\n', '\n', 'But', 'I', ""didn't"", 'care', 'much.', 'I', 'am', 'peaceable,', 'and', ""don't"", 'get', 'up', 'rows', 'with\n', 'people', 'that', ""ain't"", 'doing', 'nothing', 'to', 'me.', 'I']",0
"['allowed', 'if', 'the', 'paynim', 'was\n', 'satisfied', 'I', 'was,', 'and', 'we', 'would', 'let', 'it', 'stand', 'at', 'that.\n', '\n', 'Now', 'Tom', 'he', 'got', 'all', 'that', 'notion', 'out']",0
"['of', 'Walter', ""Scott's"", 'book,', 'which', 'he', 'was\n', 'always', 'reading.', 'And', 'it', 'WAS', 'a', 'wild', 'notion,', 'because', 'in', 'my', 'opinion', 'he', 'never\n', ""could've"", 'raised', 'the', 'men,']",0
"['and', 'if', 'he', 'did,', 'as', 'like', 'as', 'not', 'he', ""would've"", 'got\n', 'licked.', 'I', 'took', 'the', 'book', 'and', 'read', 'all', 'about', 'it,', 'and', 'as', 'near', 'as']",0
"['I', 'could\n', 'make', 'it', 'out,', 'most', 'of', 'the', 'folks', 'that', 'shook', 'farming', 'to', 'go', 'crusading', 'had', 'a\n', 'mighty', 'rocky', 'time', 'of', 'it.\n', '\n', '\n', '\n']",0
"['CHAPTER', 'II.', 'THE', 'BALLOON', 'ASCENSION\n', '\n', 'WELL,', 'Tom', 'got', 'up', 'one', 'thing', 'after', 'another,', 'but', 'they', 'all', 'had', 'tender', 'spots\n', 'about', ""'em"", 'somewheres,', 'and', 'he']",0
"['had', 'to', 'shove', ""'em"", 'aside.', 'So', 'at', 'last', 'he', 'was\n', 'about', 'in', 'despair.', 'Then', 'the', 'St.', 'Louis', 'papers', 'begun', 'to', 'talk', 'a', 'good', 'deal\n', 'about']",0
"['the', 'balloon', 'that', 'was', 'going', 'to', 'sail', 'to', 'Europe,', 'and', 'Tom', 'sort', 'of\n', 'thought', 'he', 'wanted', 'to', 'go', 'down', 'and', 'see', 'what', 'it', 'looked', 'like,']",0
"['but', ""couldn't\n"", 'make', 'up', 'his', 'mind.', 'But', 'the', 'papers', 'went', 'on', 'talking,', 'and', 'so', 'he', 'allowed\n', 'that', 'maybe', 'if', 'he', ""didn't"", 'go', 'he', ""mightn't"", 'ever']",0
"['have', 'another', 'chance', 'to', 'see\n', 'a', 'balloon;', 'and', 'next,', 'he', 'found', 'out', 'that', 'Nat', 'Parsons', 'was', 'going', 'down', 'to', 'see\n', 'it,', 'and', 'that', 'decided', 'him,']",0
"['of', 'course.', 'He', ""wasn't"", 'going', 'to', 'have', 'Nat', 'Parsons\n', 'coming', 'back', 'bragging', 'about', 'seeing', 'the', 'balloon,', 'and', 'him', 'having', 'to', 'listen\n', 'to', 'it', 'and', 'keep']",0
"['quiet.', 'So', 'he', 'wanted', 'me', 'and', 'Jim', 'to', 'go', 'too,', 'and', 'we', 'went.\n', '\n', 'It', 'was', 'a', 'noble', 'big', 'balloon,', 'and', 'had', 'wings', 'and', 'fans']",0
"['and', 'all', 'sorts', 'of\n', 'things,', 'and', ""wasn't"", 'like', 'any', 'balloon', 'you', 'see', 'in', 'pictures.', 'It', 'was', 'away', 'out\n', 'toward', 'the', 'edge', 'of', 'town,', 'in', 'a']",0
"['vacant', 'lot,', 'corner', 'of', 'Twelfth', 'street;', 'and\n', 'there', 'was', 'a', 'big', 'crowd', 'around', 'it,', 'making', 'fun', 'of', 'it,', 'and', 'making', 'fun', 'of', 'the\n', 'man,--a', 'lean']",0
"['pale', 'feller', 'with', 'that', 'soft', 'kind', 'of', 'moonlight', 'in', 'his', 'eyes,\n', 'you', 'know,--and', 'they', 'kept', 'saying', 'it', ""wouldn't"", 'go.', 'It', 'made', 'him', 'hot', 'to', 'hear\n']",0
"['them,', 'and', 'he', 'would', 'turn', 'on', 'them', 'and', 'shake', 'his', 'fist', 'and', 'say', 'they', 'was\n', 'animals', 'and', 'blind,', 'but', 'some', 'day', 'they', 'would', 'find', 'they']",0
"['had', 'stood', 'face', 'to\n', 'face', 'with', 'one', 'of', 'the', 'men', 'that', 'lifts', 'up', 'nations', 'and', 'makes', 'civilizations,\n', 'and', 'was', 'too', 'dull', 'to', 'know', 'it;', 'and']",0
"['right', 'here', 'on', 'this', 'spot', 'their', 'own\n', 'children', 'and', 'grandchildren', 'would', 'build', 'a', 'monument', 'to', 'him', 'that', 'would\n', 'outlast', 'a', 'thousand', 'years,', 'but', 'his', 'name']",0
"['would', 'outlast', 'the', 'monument.', 'And\n', 'then', 'the', 'crowd', 'would', 'burst', 'out', 'in', 'a', 'laugh', 'again,', 'and', 'yell', 'at', 'him,', 'and\n', 'ask', 'him', 'what', 'was', 'his']",0
"['name', 'before', 'he', 'was', 'married,', 'and', 'what', 'he', 'would', 'take\n', 'to', 'not', 'do', 'it,', 'and', 'what', 'was', 'his', ""sister's"", ""cat's"", ""grandmother's"", 'name,', 'and\n', 'all', 'the']",0
"['things', 'that', 'a', 'crowd', 'says', 'when', ""they've"", 'got', 'hold', 'of', 'a', 'feller', 'that\n', 'they', 'see', 'they', 'can', 'plague.', 'Well,', 'some', 'things', 'they', 'said', 'WAS', 'funny,--yes,\n']",0
"['and', 'mighty', 'witty', 'too,', 'I', ""ain't"", 'denying', 'that,--but', 'all', 'the', 'same', 'it', ""warn't\n"", 'fair', 'nor', 'brave,', 'all', 'them', 'people', 'pitching', 'on', 'one,', 'and', 'they', 'so']",0
"['glib', 'and\n', 'sharp,', 'and', 'him', 'without', 'any', 'gift', 'of', 'talk', 'to', 'answer', 'back', 'with.', 'But,', 'good\n', 'land!', 'what', 'did', 'he', 'want', 'to', 'sass', 'back', 'for?']",0
"['You', 'see,', 'it', ""couldn't"", 'do', 'him', 'no\n', 'good,', 'and', 'it', 'was', 'just', 'nuts', 'for', 'them.', 'They', 'HAD', 'him,', 'you', 'know.', 'But', 'that\n', 'was', 'his', 'way.']",0
"['I', 'reckon', 'he', ""couldn't"", 'help', 'it;', 'he', 'was', 'made', 'so,', 'I', 'judge.', 'He\n', 'was', 'a', 'good', 'enough', 'sort', 'of', 'cretur,', 'and', ""hadn't"", 'no', 'harm', 'in']",0
"['him,', 'and', 'was\n', 'just', 'a', 'genius,', 'as', 'the', 'papers', 'said,', 'which', ""wasn't"", 'his', 'fault.', 'We', ""can't"", 'all\n', 'be', 'sound:', ""we've"", 'got', 'to', 'be', 'the', 'way']",0
"[""we're"", 'made.', 'As', 'near', 'as', 'I', 'can', 'make', 'out,\n', 'geniuses', 'think', 'they', 'know', 'it', 'all,', 'and', 'so', 'they', ""won't"", 'take', ""people's"", 'advice,\n', 'but', 'always', 'go']",0
"['their', 'own', 'way,', 'which', 'makes', 'everybody', 'forsake', 'them', 'and\n', 'despise', 'them,', 'and', 'that', 'is', 'perfectly', 'natural.', 'If', 'they', 'was', 'humbler,', 'and\n', 'listened', 'and', 'tried', 'to']",0
"['learn,', 'it', 'would', 'be', 'better', 'for', 'them.\n', '\n', 'The', 'part', 'the', 'professor', 'was', 'in', 'was', 'like', 'a', 'boat,', 'and', 'was', 'big', 'and', 'roomy,\n', 'and', 'had']",0
"['water-tight', 'lockers', 'around', 'the', 'inside', 'to', 'keep', 'all', 'sorts', 'of\n', 'things', 'in,', 'and', 'a', 'body', 'could', 'sit', 'on', 'them,', 'and', 'make', 'beds', 'on', 'them,', 'too.\n']",0
"['We', 'went', 'aboard,', 'and', 'there', 'was', 'twenty', 'people', 'there,', 'snooping', 'around\n', 'and', 'examining,', 'and', 'old', 'Nat', 'Parsons', 'was', 'there,', 'too.', 'The', 'professor', 'kept\n', 'fussing', 'around']",0
"['getting', 'ready,', 'and', 'the', 'people', 'went', 'ashore,', 'drifting', 'out\n', 'one', 'at', 'a', 'time,', 'and', 'old', 'Nat', 'he', 'was', 'the', 'last.', 'Of', 'course', 'it', ""wouldn't"", 'do']",0
"['to\n', 'let', 'him', 'go', 'out', 'behind', 'US.', 'We', ""mustn't"", 'budge', 'till', 'he', 'was', 'gone,', 'so', 'we', 'could\n', 'be', 'last', 'ourselves.\n', '\n', 'But', 'he', 'was', 'gone']",0
"['now,', 'so', 'it', 'was', 'time', 'for', 'us', 'to', 'follow.', 'I', 'heard', 'a', 'big\n', 'shout,', 'and', 'turned', 'around--the', 'city', 'was', 'dropping', 'from', 'under', 'us', 'like', 'a\n']",0
"['shot!', 'It', 'made', 'me', 'sick', 'all', 'through,', 'I', 'was', 'so', 'scared.', 'Jim', 'turned', 'gray', 'and\n', ""couldn't"", 'say', 'a', 'word,', 'and', 'Tom', ""didn't"", 'say', 'nothing,', 'but']",0
"['looked', 'excited.', 'The\n', 'city', 'went', 'on', 'dropping', 'down,', 'and', 'down,', 'and', 'down;', 'but', 'we', ""didn't"", 'seem', 'to', 'be\n', 'doing', 'nothing', 'but', 'just', 'hang', 'in', 'the']",0
"['air', 'and', 'stand', 'still.', 'The', 'houses', 'got\n', 'smaller', 'and', 'smaller,', 'and', 'the', 'city', 'pulled', 'itself', 'together,', 'closer\n', 'and', 'closer,', 'and', 'the', 'men', 'and', 'wagons', 'got']",0
"['to', 'looking', 'like', 'ants', 'and', 'bugs\n', 'crawling', 'around,', 'and', 'the', 'streets', 'like', 'threads', 'and', 'cracks;', 'and', 'then', 'it\n', 'all', 'kind', 'of', 'melted', 'together,', 'and', 'there']",0
"[""wasn't"", 'any', 'city', 'any', 'more', 'it', 'was\n', 'only', 'a', 'big', 'scar', 'on', 'the', 'earth,', 'and', 'it', 'seemed', 'to', 'me', 'a', 'body', 'could', 'see', 'up\n', 'the']",0
"['river', 'and', 'down', 'the', 'river', 'about', 'a', 'thousand', 'miles,', 'though', 'of', 'course', 'it\n', ""wasn't"", 'so', 'much.', 'By', 'and', 'by', 'the', 'earth', 'was', 'a', 'ball--just', 'a']",0
"['round', 'ball,', 'of\n', 'a', 'dull', 'color,', 'with', 'shiny', 'stripes', 'wriggling', 'and', 'winding', 'around', 'over', 'it,\n', 'which', 'was', 'rivers.', 'The', 'Widder', 'Douglas', 'always', 'told', 'me', 'the']",0
"['earth', 'was', 'round\n', 'like', 'a', 'ball,', 'but', 'I', 'never', 'took', 'any', 'stock', 'in', 'a', 'lot', 'of', 'them', 'superstitions\n', ""o'"", 'hers,', 'and', 'of', 'course', 'I', 'paid']",0
"['no', 'attention', 'to', 'that', 'one,', 'because', 'I', 'could\n', 'see', 'myself', 'that', 'the', 'world', 'was', 'the', 'shape', 'of', 'a', 'plate,', 'and', 'flat.', 'I', 'used\n', 'to', 'go']",0
"['up', 'on', 'the', 'hill,', 'and', 'take', 'a', 'look', 'around', 'and', 'prove', 'it', 'for', 'myself,\n', 'because', 'I', 'reckon', 'the', 'best', 'way', 'to', 'get', 'a', 'sure', 'thing']",0
"['on', 'a', 'fact', 'is', 'to', 'go', 'and\n', 'examine', 'for', 'yourself,', 'and', 'not', 'take', ""anybody's"", 'say-so.', 'But', 'I', 'had', 'to', 'give\n', 'in', 'now', 'that', 'the', 'widder']",0
"['was', 'right.', 'That', 'is,', 'she', 'was', 'right', 'as', 'to', 'the', 'rest\n', 'of', 'the', 'world,', 'but', 'she', ""warn't"", 'right', 'about', 'the', 'part', 'our', 'village', 'is', 'in;\n']",0
"['that', 'part', 'is', 'the', 'shape', 'of', 'a', 'plate,', 'and', 'flat,', 'I', 'take', 'my', 'oath!\n', '\n', 'The', 'professor', 'had', 'been', 'quiet', 'all', 'this', 'time,', 'as', 'if']",0
"['he', 'was', 'asleep;', 'but', 'he\n', 'broke', 'loose', 'now,', 'and', 'he', 'was', 'mighty', 'bitter.', 'He', 'says', 'something', 'like', 'this:\n', '\n', 'ï¿½Idiots!', 'They', 'said', 'it', ""wouldn't"", 'go;']",0
"['and', 'they', 'wanted', 'to', 'examine', 'it,', 'and\n', 'spy', 'around', 'and', 'get', 'the', 'secret', 'of', 'it', 'out', 'of', 'me.', 'But', 'I', 'beat', 'them.', 'Nobody\n', 'knows', 'the']",0
"['secret', 'but', 'me.', 'Nobody', 'knows', 'what', 'makes', 'it', 'move', 'but', 'me;', 'and\n', ""it's"", 'a', 'new', 'power--a', 'new', 'power,', 'and', 'a', 'thousand', 'times', 'the', 'strongest', 'in']",0
"['the\n', 'earth!', ""Steam's"", 'foolishness', 'to', 'it!', 'They', 'said', 'I', ""couldn't"", 'go', 'to', 'Europe.', 'To\n', 'Europe!', 'Why,', ""there's"", 'power', 'aboard', 'to', 'last', 'five', 'years,', 'and', 'feed']",0
"['for', 'three\n', 'months.', 'They', 'are', 'fools!', 'What', 'do', 'they', 'know', 'about', 'it?', 'Yes,', 'and', 'they', 'said\n', 'my', 'air-ship', 'was', 'flimsy.', 'Why,', ""she's"", 'good', 'for', 'fifty']",0
"['years!', 'I', 'can', 'sail', 'the\n', 'skies', 'all', 'my', 'life', 'if', 'I', 'want', 'to,', 'and', 'steer', 'where', 'I', 'please,', 'though', 'they\n', 'laughed', 'at', 'that,', 'and', 'said']",0
"['I', ""couldn't."", ""Couldn't"", 'steer!', 'Come', 'here,', 'boy;\n', ""we'll"", 'see.', 'You', 'press', 'these', 'buttons', 'as', 'I', 'tell', 'you.ï¿½\n', '\n', 'He', 'made', 'Tom', 'steer', 'the', 'ship', 'all']",0
"['about', 'and', 'every', 'which', 'way,', 'and', 'learnt', 'him\n', 'the', 'whole', 'thing', 'in', 'nearly', 'no', 'time;', 'and', 'Tom', 'said', 'it', 'was', 'perfectly', 'easy.\n', 'He', 'made', 'him']",0
"['fetch', 'the', 'ship', 'down', ""'most"", 'to', 'the', 'earth,', 'and', 'had', 'him', 'spin', 'her\n', 'along', 'so', 'close', 'to', 'the', 'Illinois', 'prairies', 'that', 'a', 'body', 'could', 'talk']",0
"['to', 'the\n', 'farmers,', 'and', 'hear', 'everything', 'they', 'said', 'perfectly', 'plain;', 'and', 'he', 'flung', 'out\n', 'printed', 'bills', 'to', 'them', 'that', 'told', 'about', 'the', 'balloon,', 'and', 'said']",0
"['it', 'was', 'going\n', 'to', 'Europe.', 'Tom', 'got', 'so', 'he', 'could', 'steer', 'straight', 'for', 'a', 'tree', 'till', 'he', 'got\n', 'nearly', 'to', 'it,', 'and', 'then', 'dart', 'up']",0
"['and', 'skin', 'right', 'along', 'over', 'the', 'top', 'of', 'it.\n', 'Yes,', 'and', 'he', 'showed', 'Tom', 'how', 'to', 'land', 'her;', 'and', 'he', 'done', 'it', 'first-rate,', 'too,\n', 'and']",0
"['set', 'her', 'down', 'in', 'the', 'prairies', 'as', 'soft', 'as', 'wool.', 'But', 'the', 'minute', 'we\n', 'started', 'to', 'skip', 'out', 'the', 'professor', 'says,', 'ï¿½No,', 'you', ""don't!ï¿½"", 'and']",0
"['shot', 'her', 'up\n', 'in', 'the', 'air', 'again.', 'It', 'was', 'awful.', 'I', 'begun', 'to', 'beg,', 'and', 'so', 'did', 'Jim;', 'but', 'it\n', 'only', 'give', 'his', 'temper', 'a']",0
"['rise,', 'and', 'he', 'begun', 'to', 'rage', 'around', 'and', 'look', 'wild\n', 'out', 'of', 'his', 'eyes,', 'and', 'I', 'was', 'scared', 'of', 'him.\n', '\n', 'Well,', 'then', 'he', 'got']",0
"['on', 'to', 'his', 'troubles', 'again,', 'and', 'mourned', 'and', 'grumbled\n', 'about', 'the', 'way', 'he', 'was', 'treated,', 'and', ""couldn't"", 'seem', 'to', 'git', 'over', 'it,', 'and\n', 'especially', ""people's""]",0
"['saying', 'his', 'ship', 'was', 'flimsy.', 'He', 'scoffed', 'at', 'that,', 'and\n', 'at', 'their', 'saying', 'she', ""warn't"", 'simple', 'and', 'would', 'be', 'always', 'getting', 'out', 'of\n', 'order.', 'Get']",0
"['out', 'of', 'order!', 'That', 'graveled', 'him;', 'he', 'said', 'that', 'she', ""couldn't\n"", 'any', 'more', 'get', 'out', 'of', 'order', 'than', 'the', 'solar', 'sister.\n', '\n', 'He', 'got', 'worse']",0
"['and', 'worse,', 'and', 'I', 'never', 'see', 'a', 'person', 'take', 'on', 'so.', 'It', 'give\n', 'me', 'the', 'cold', 'shivers', 'to', 'see', 'him,', 'and', 'so', 'it', 'did', 'Jim.']",0
"['By', 'and', 'by', 'he', 'got', 'to\n', 'yelling', 'and', 'screaming,', 'and', 'then', 'he', 'swore', 'the', 'world', ""shouldn't"", 'ever', 'have\n', 'his', 'secret', 'at', 'all', 'now,', 'it', 'had']",0
"['treated', 'him', 'so', 'mean.', 'He', 'said', 'he', 'would', 'sail\n', 'his', 'balloon', 'around', 'the', 'globe', 'just', 'to', 'show', 'what', 'he', 'could', 'do,', 'and', 'then', 'he\n', 'would']",0
"['sink', 'it', 'in', 'the', 'sea,', 'and', 'sink', 'us', 'all', 'along', 'with', 'it,', 'too.', 'Well,', 'it\n', 'was', 'the', 'awfulest', 'fix', 'to', 'be', 'in,', 'and', 'here', 'was']",0
"['night', 'coming', 'on!\n', '\n', 'He', 'give', 'us', 'something', 'to', 'eat,', 'and', 'made', 'us', 'go', 'to', 'the', 'other', 'end', 'of', 'the\n', 'boat,', 'and', 'he', 'laid', 'down']",0
"['on', 'a', 'locker,', 'where', 'he', 'could', 'boss', 'all', 'the', 'works,\n', 'and', 'put', 'his', 'old', 'pepper-box', 'revolver', 'under', 'his', 'head,', 'and', 'said', 'if', 'anybody\n', 'come', 'fooling']",0
"['around', 'there', 'trying', 'to', 'land', 'her,', 'he', 'would', 'kill', 'him.\n', '\n', 'We', 'set', 'scrunched', 'up', 'together,', 'and', 'thought', 'considerable,', 'but', ""didn't"", 'say\n', 'much--only', 'just', 'a']",0
"['word', 'once', 'in', 'a', 'while', 'when', 'a', 'body', 'had', 'to', 'say', 'something\n', 'or', 'bust,', 'we', 'was', 'so', 'scared', 'and', 'worried.', 'The', 'night', 'dragged', 'along', 'slow']",0
"['and\n', 'lonesome.', 'We', 'was', 'pretty', 'low', 'down,', 'and', 'the', 'moonshine', 'made', 'everything', 'soft\n', 'and', 'pretty,', 'and', 'the', 'farmhouses', 'looked', 'snug', 'and', 'homeful,', 'and', 'we', 'could\n']",0
"['hear', 'the', 'farm', 'sounds,', 'and', 'wished', 'we', 'could', 'be', 'down', 'there;', 'but,', 'laws!', 'we\n', 'just', 'slipped', 'along', 'over', 'them', 'like', 'a', 'ghost,', 'and', 'never', 'left']",0
"['a', 'track.\n', '\n', 'Away', 'in', 'the', 'night,', 'when', 'all', 'the', 'sounds', 'was', 'late', 'sounds,', 'and', 'the', 'air', 'had\n', 'a', 'late', 'feel,', 'and', 'a', 'late', 'smell,']",0
"['too--about', 'a', ""two-o'clock"", 'feel,', 'as', 'near', 'as\n', 'I', 'could', 'make', 'out--Tom', 'said', 'the', 'professor', 'was', 'so', 'quiet', 'this', 'time', 'he', 'must\n', 'be', 'asleep,', 'and', ""we'd""]",0
"['better--\n', '\n', 'ï¿½Better', 'what?ï¿½', 'I', 'says', 'in', 'a', 'whisper,', 'and', 'feeling', 'sick', 'all', 'over,', 'because', 'I\n', 'knowed', 'what', 'he', 'was', 'thinking', 'about.\n', '\n', 'ï¿½Better', 'slip']",0
"['back', 'there', 'and', 'tie', 'him,', 'and', 'land', 'the', 'ship,ï¿½', 'he', 'says.\n', '\n', 'I', 'says:', 'ï¿½No,', 'sir!', ""Don'"", 'you', 'budge,', 'Tom', 'Sawyer.ï¿½\n', '\n', 'And', 'Jim--well,', 'Jim']",0
"['was', 'kind', ""o'"", 'gasping,', 'he', 'was', 'so', 'scared.', 'He', 'says:\n', '\n', 'ï¿½Oh,', 'Mars', 'Tom,', ""DON'T!"", 'Ef', 'you', 'teches', 'him,', ""we's"", ""gone--we's"", 'gone', ""sho'!\n"", 'I', ""ain't""]",0
"['gwine', 'anear', 'him,', 'not', 'for', ""nothin'"", 'in', 'dis', ""worl'."", 'Mars', 'Tom,', ""he's\n"", 'plumb', 'crazy.ï¿½\n', '\n', 'Tom', 'whispers', 'and', ""says--ï¿½That's"", 'WHY', ""we've"", 'got', 'to', 'do', 'something.']",0
"['If\n', 'he', ""wasn't"", 'crazy', 'I', ""wouldn't"", 'give', 'shucks', 'to', 'be', 'anywhere', 'but', 'here;', 'you\n', ""couldn't"", 'hire', 'me', 'to', 'get', 'out--now', 'that', ""I've"", 'got', 'used', 'to']",0
"['this', 'balloon', 'and\n', 'over', 'the', 'scare', 'of', 'being', 'cut', 'loose', 'from', 'the', 'solid', 'ground--if', 'he', 'was', 'in\n', 'his', 'right', 'mind.', 'But', ""it's"", 'no', 'good', 'politics,']",0
"['sailing', 'around', 'like', 'this', 'with\n', 'a', 'person', ""that's"", 'out', 'of', 'his', 'head,', 'and', 'says', ""he's"", 'going', 'round', 'the', 'world\n', 'and', 'then', 'drown', 'us', 'all.', ""We've""]",0
"['GOT', 'to', 'do', 'something,', 'I', 'tell', 'you,', 'and', 'do', 'it\n', 'before', 'he', 'wakes', 'up,', 'too,', 'or', 'we', ""mayn't"", 'ever', 'get', 'another', 'chance.', 'Come!ï¿½\n', '\n', 'But']",0
"['it', 'made', 'us', 'turn', 'cold', 'and', 'creepy', 'just', 'to', 'think', 'of', 'it,', 'and', 'we', 'said', 'we\n', ""wouldn't"", 'budge.', 'So', 'Tom', 'was', 'for', 'slipping', 'back', 'there']",0
"['by', 'himself', 'to', 'see', 'if\n', 'he', ""couldn't"", 'get', 'at', 'the', 'steering-gear', 'and', 'land', 'the', 'ship.', 'We', 'begged', 'and\n', 'begged', 'him', 'not', 'to,', 'but', 'it', ""warn't""]",0
"['no', 'use;', 'so', 'he', 'got', 'down', 'on', 'his', 'hands', 'and\n', 'knees,', 'and', 'begun', 'to', 'crawl', 'an', 'inch', 'at', 'a', 'time,', 'we', 'a-holding', 'our', 'breath', 'and\n']",0
"['watching.', 'After', 'he', 'got', 'to', 'the', 'middle', 'of', 'the', 'boat', 'he', 'crept', 'slower', 'than\n', 'ever,', 'and', 'it', 'did', 'seem', 'like', 'years', 'to', 'me.', 'But', 'at']",0
"['last', 'we', 'see', 'him', 'get', 'to\n', 'the', ""professor's"", 'head,', 'and', 'sort', 'of', 'raise', 'up', 'soft', 'and', 'look', 'a', 'good', 'spell\n', 'in', 'his', 'face', 'and', 'listen.']",0
"['Then', 'we', 'see', 'him', 'begin', 'to', 'inch', 'along', 'again', 'toward\n', 'the', ""professor's"", 'feet', 'where', 'the', 'steering-buttons', 'was.', 'Well,', 'he', 'got', 'there\n', 'all', 'safe,', 'and', 'was']",0
