text,Author_num
"['would', 'very', 'soon.""\n\n""I', 'am', 'of', 'another', 'opinion.', 'I', 'could', 'never', 'love', 'her,', 'for', 'the', 'reason,""--he\npaused', 'an', 'instant,--""for', 'the', 'reason', 'that', 'I', 'love', 'some', 'one', 'else.""\n\n""Ah!', 'if', 'you', 'are', 'married,', 'that', 'settles', 'it.""\n\n""I', 'am', 'not', 'married.""\n\n""Young', 'man,', 'you', 'are', 'a', 'great', 'fool', 'then.""', 'The', 'lawyer', 'was', 'really', 'waxing\nangry.', '""This', 'young', 'lady']",8
"['no\nheart-burnings.\n\nIn', 'it', 'a', 'lie', 'had', 'no', 'place.', 'In', 'it', 'a', 'lie', 'was', 'unthinkable.', 'In', 'it', 'speech\nwas', 'restricted', 'to', 'absolute', 'truth,', 'iron-bound', 'truth,', 'implacable', 'and\nuncompromising', 'truth,', 'let', 'the', 'resulting', 'consequences', 'be', 'what', 'they', 'might.\nAt', 'last,', 'one', 'day,', 'under', 'stress', 'of', 'circumstances,', 'the', 'darling', 'of', 'the\nhouse', 'sullied', 'her', 'lips', 'with', 'a', 'lie--and']",5
"['the', 'lock\nabove', 'her', 'ear.', 'It', 'danced', 'on', 'her', 'cheek', 'like', 'the', 'flit', 'of', 'a', 'brown', 'wing', 'over\nflowers,', 'and', 'Darrow', 'felt', 'an', 'intense', 'desire', 'to', 'lean', 'forward', 'and', 'put', 'it\nback', 'behind', 'her', 'ear.\n\n\n\n\nIV\n\n\nAs', 'their', 'motor-cab,', 'on', 'the', 'way', 'from', 'the', 'Gare', 'du', 'Nord,', 'turned', 'into', 'the\ncentral', 'glitter', 'of', 'the', 'Boulevard,', 'Darrow']",3
"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '$1.50\n', '', 'The', 'Rise', 'of', 'Silas', 'Lapham', '', '', '', '', '', '', '', '', '', '']",8
"['said', 'the', 'maid.\n\n“Then', 'it’s', 'he!', 'then', 'it’s', 'he!”', 'said', 'Tant', 'Sannie', 'triumphantly;', '“little\nPiet', 'Vander', 'Walt,', 'whose', 'wife', 'died', 'last', 'month--two', 'farms,', 'twelve', 'thousand\nsheep.', 'I’ve', 'not', 'seen', 'him,', 'but', 'my', 'sister-in-law', 'told', 'me', 'about', 'him,', 'and', 'I\ndreamed', 'about', 'him', 'last', 'night.”\n\nHere', 'Piet’s', 'black', 'hat', 'appeared', 'in', 'the', 'doorway,', 'and', 'the', 'Boer-woman']",0
"['they', 'have', 'been\nbrought', 'up', 'at', 'home,', 'and', 'have', 'had', 'the', 'best', 'advantages', 'that', 'could', 'be\nobtained', 'for', 'them', 'in', 'a', 'country', 'life.', 'Things', 'went', 'apparently', 'all', 'right\nuntil', 'two', 'or', 'three', 'days', 'ago,', 'when', 'I', 'discovered', 'that', 'my', 'girl--her', 'name\nis', 'Meredith;', 'we', 'call', 'her', 'Merry', 'for', 'short--was', 'exceedingly', 'anxious', 'to\nchange', 'her', 'home-life']",4
"['the\ninterest', 'and', 'excitement', 'of', 'the', 'proceedings,', 'I', 'repeated', 'from', 'memory,\nwithout', 'embarrassment,', 'the', 'first', 'five', 'lines', 'of', 'Mr.', ""Spence's"", 'poem\nentitled', '""A', 'Fragment', '(written', 'after', 'a', 'night', 'passed', 'in', 'the', 'grave).""\n\n', '', '', '', '""I', 'lay', 'a', 'living', 'soul', 'within', 'the', 'tomb,--\n', '', '', '', 'A', 'ghastly', 'cabin', 'damp', 'with', 'church-yard', 'loam,\n']",8
"['Waldo,”', 'said\nBonaparte;', '“my', 'condition', 'would', 'touch', 'any', 'heart.', 'You', 'see,', 'the', 'water', 'was\nfatty,', 'and', 'that', 'has', 'made', 'all', 'the', 'sand', 'stick', 'to', 'me;', 'and', 'my', 'hair,”', 'said\nBonaparte,', 'tenderly', 'touching', 'the', 'little', 'fringe', 'at', 'the', 'back', 'of', 'his', 'head,\n“is', 'all', 'caked', 'over', 'like', 'a', 'little', 'plank;', 'you', 'wouldn’t', 'think', 'it', 'was']",0
"['us.”', 'She', 'smiled.', '“Let', 'me', 'see--who', 'was', 'there\nin', 'your', 'time?', 'Mrs.', 'Bolt--and', 'Mademoiselle--and', 'Professor', 'Didymus', 'and\nthe', 'Polish', 'Countess.', 'Don’t', 'you', 'remember', 'the', 'Polish', 'Countess?', 'She\ncrystal-gazed,', 'and', 'played', 'accompaniments,', 'and', 'Mrs.', 'Murrett', 'chucked', 'her\nbecause', 'Mrs.', 'Didymus', 'accused', 'her', 'of', 'hypnotizing', 'the', 'Professor.', 'But', 'of\ncourse', 'you', 'don’t', 'remember.', 'We', 'were', 'all', 'invisible']",3
"['was', 'an', 'omen', 'of', 'a', 'forthcoming', 'storm.\n\n""Let', 'it', 'come,""', 'said', 'Joel,', 'arising', 'and', 'starting', 'homeward.', '""We\'ll', 'meet', 'it.\nOur', 'course', 'to-morrow', 'will', 'be', 'northwest.""\n\nIt', 'came', 'with', 'little', 'warning.', 'Near', 'the', 'middle', 'of', 'the', 'following', 'afternoon,\na', 'noticeable', 'lull', 'in', 'the', 'wind', 'occurred,', 'followed', 'by', 'a', 'leaden', 'horizon', 'on\nthe', 'west', 'and', 'north.', 'The']",1
"['arrival', 'of', 'Dell', 'and', 'the', 'cowmen', 'prevented', 'further', 'converse', 'between\nPriest', 'and', 'his', 'protégé.', 'For', 'the', 'time', 'being', 'a', ""soldier's"", 'introduction\nsufficed', 'between', 'the', 'Texans,', 'but', 'Dell', 'came', 'in', 'for', 'a', 'rough', 'caress.', '""What\ndo', 'you', 'think', 'of', 'the', 'range?""', 'inquired', 'the', 'trail', 'foreman,', 'turning', 'to', 'the\nmen,', 'and', 'going', 'direct', 'to', 'the', 'subject.\n\n""It']",1
"['looked', 'about', 'the', 'room,', 'as', 'if', 'seeking', 'the', 'clue', 'to', 'her', 'agitation,', 'and\nin', 'her', 'dread', 'of', 'what', 'he', 'might', 'guess', 'she', 'answered:', '“What', 'has', 'happened', 'is\nsimply', 'that', 'I’m', 'rather', 'tired.', 'Will', 'you', 'ask', 'Sophy', 'to', 'come', 'up', 'and', 'see', 'me\nhere?”\n\n\nWhile', 'she', 'waited', 'she', 'tried', 'to', 'think', 'what', 'she', 'should', 'say']",3
"['bitterly;', 'then,', 'trembling,', 'placed\nHis', 'finger', 'on', 'the', 'marble,', 'while', 'he', 'traced\nIts', 'letters', 'one', 'by', 'one,', 'and', ""o'er"", 'and', ""o'er;--\nGrew"", 'blind', 'with', 'eagerness,', 'and', 'shook', 'the', 'more,\nAs', 'with', 'each', 'touch,', 'the', 'feeling', ""o'er"", 'him', 'came--\nThe', 'unseen', 'letters', 'formed', 'his', ""father's"", 'name!\n\n\nVII.\n\nWhile', 'thus,', 'with', 'beating', 'heart,', 'pursuing', 'still\nHis', 'anxious', 'task,', 'slow', ""o'er""]",7
"['penitent', 'now,', 'and', 'willing', 'to', 'stay;', 'but', 'nothing\nwould', 'induce', 'Martin', 'himself', 'to', 'forgive', 'her,', 'and,', 'in', 'consequence,', 'Mrs.\nMartin', 'did', 'not', 'dare', 'to', 'do', 'so.', 'The', 'woman', 'was', 'paid', 'her', 'wages', 'in', 'full,\nand', 'dismissed.', 'Then', 'it', 'occurred', 'to', 'Mrs.', 'Martin', 'that', 'here', 'was', 'her\nopportunity', 'to', 'send', 'a', 'short', 'note', 'of', 'warning']",4
"['had', 'ploughed', 'an', 'open', 'furrow', 'down', 'the', 'thigh,', 'penetrating\nthe', 'calf', 'of', 'the', 'leg', 'from', 'knee', 'to', 'ankle,', 'where', 'it', 'was', 'fortunately\ndeflected', 'outward', 'and', 'into', 'the', 'ground.\n\nThe', 'deepest', 'of', 'regret', 'was', 'naturally', 'expressed.', 'The', 'jocular', 'remarks', 'of\nthe', 'foreman,', 'the', 'actions', 'of', 'the', 'wrangler,', 'were', 'instantly', 'recalled', 'to', 'the\nsurrounding', 'group,', 'while', 'the']",1
"['feathered', 'throng,\nSave', 'where', 'the', 'chaffinch,', 'with', 'unvarying', 'strain,\nIts', 'short,', 'sweet', 'line', 'of', 'music', 'trilled', 'again;\nOr', 'where', 'the', 'stock-dove,', 'from', 'the', 'neighbouring', 'grove,\nWelcomed', 'the', 'twilight', 'with', 'the', 'voice', 'of', 'love:\nThen', 'Edmund', 'wandered', 'by', 'the', 'trysting-tree,\nWhere,', 'at', 'that', 'hour,', 'the', 'maid', 'was', 'wont', 'to', 'be;\nBut', 'now', 'she', 'came', 'not.', 'Deepening', 'shade', 'on']",7
"['bed,', 'then', 'turned\nto', 'the', 'German,', 'then', 'rested', 'on', 'the', 'figure', 'again.\n\n“I', 'think', 'he', 'is', 'a', 'liar.', 'Good', 'night,', 'Uncle', 'Otto,”', 'she', 'said', 'slowly,', 'turning\nto', 'the', 'door.\n\nLong', 'after', 'she', 'had', 'gone', 'the', 'German', 'folded', 'his', 'paper', 'up', 'methodically,', 'and\nput', 'it', 'in', 'his', 'pocket.\n\nThe', 'stranger', 'had', 'not', 'awakened', 'to', 'partake', 'of', 'the']",0
"['so', 'far', 'as', 'to', 'suggest', 'that\nthey', 'should', 'turn', 'back', 'to', 'hunt', 'up', 'some', 'show', 'she', 'had', 'heard', 'of', 'in', 'a', 'theatre\nat', 'the', 'Batignolles.', 'But', 'at', 'that', 'he', 'had', 'somewhat', 'irritably', 'protested:', 'he\nremembered', 'that,', 'for', 'the', 'first', 'time,', 'they', 'were', 'both', 'rather', 'irritable,\nand', 'vaguely', 'disposed', 'to', 'resist', 'one', 'another’s', 'suggestions.', 'His']",3
"['Aunt', 'Agnes', 'with', 'a', 'sniff.', '""As', 'my', 'informant', ""said,\n'when"", 'a', 'young', 'woman', 'flings', 'herself', 'at', 'the', 'head', 'of', 'a', 'hot-souled', 'poet,\nwhat', 'is', 'she', 'to', ""expect?'"", 'Human', 'nature', 'is', 'human', 'nature,', 'and', 'there', 'are', 'not\nmany', 'men', 'with', 'the', 'self-control', 'of', 'Mr.', 'Spence.""\n\n""Miss', 'Kingsley', 'seems', 'to', 'have', 'given', 'you', 'a', 'great', 'deal']",8
"['various', 'stages', 'of', 'alarm', 'and\nmortification', 'at', 'my', 'own', 'hardihood', 'in', 'entering', 'upon', 'it.', 'But', 'after', 'the\nfirst', 'week', 'I', 'settled', 'down', 'to', 'my', 'work', 'with', 'interest', 'and', 'composure,', 'no\nlonger', 'disturbed', 'by', 'a', 'fear', 'of', 'detection.', 'For', 'so', 'skilful', 'was', 'my', 'disguise\nthat', 'during', 'that', 'time', 'I', 'ran', 'the', 'gantlet', 'of', 'the', 'glances']",8
"['who', 'were', 'willing', 'to', 'build,', 'and', 'would', 'be', 'good', 'neighbors', 'and\nfurnish', 'a', 'general', 'comradeship', 'for', 'herself', 'and', 'her', 'growing', 'family.', 'She\nhad', 'an', 'independent', 'income', 'from', 'safe', 'investments', 'of', 'about', 'a', 'hundred\ndollars', 'a', 'year;', 'her', 'children', 'were', 'growing', 'in', 'years', 'and', 'grace;', 'and\nshe', 'was', 'a', 'pleased', 'and', 'happy', 'woman.', 'Happy', 'in']",5
"['because', 'she', 'is', 'a', 'woman;', 'so', 'she', 'looks', 'carefully', 'at', 'herself', 'and\nthe', 'world', 'about', 'her,', 'to', 'see', 'where', 'her', 'path', 'must', 'be', 'made.\n\n“There', 'is', 'no', 'one', 'to', 'help', 'her;', 'she', 'must', 'help', 'herself.', 'She', 'looks.', 'These\nthings', 'she', 'has--a', 'sweet', 'voice,', 'rich', 'in', 'subtile', 'intonations;', 'a', 'fair,\nvery', 'fair', 'face,', 'with', 'a']",0
"['I', 'felt', 'an', 'impulse', 'to', 'thank', 'him,', 'and', 'to', 'explain,', 'so\nfar', 'as', 'was', 'possible,', 'my', 'presence', 'at', 'the', 'studio.\n\n""Believe', 'me,', 'Mr.', 'Spence,', 'I', 'am', 'very', 'grateful', 'to', 'you', 'for', 'your', 'aid,""', 'I\nbegan.', '""It', 'was', 'very', 'inconsiderate', 'and', 'imprudent', 'of', 'me', 'to', 'go', 'there', 'alone;\nbut', 'he', 'was', 'so', 'anxious', 'for', 'me']",8
"['should', 'have', 'given', 'you', 'to', 'understand', 'that', 'he', 'was.', 'A', 'man', 'who', 'lives\nat', 'Clapham!', 'Dear', 'Aneta,', 'I', 'would', 'rather', 'be', 'excused.""\n\n""There', 'is', 'no', 'excuse,', 'auntie,', 'that', 'I', 'can', 'listen', 'to', 'for', 'a', 'single', 'moment.\nI', 'know', 'all', 'about', ""Maggie's"", 'stepfather,', 'and', 'I', 'will', 'tell', 'you', 'as', 'we', 'are\ndriving', 'out', 'to', 'Clapham.']",4
"['that', 'without', 'her,', 'philosophically', 'and', 'truly\nspeaking,', 'the', 'brightest', 'of', 'his', 'intelligence', 'is', 'but', 'the', 'coldness', 'of', 'a\nwinter', 'moon,', 'whose', 'beams', 'can', 'produce', 'no', 'fruit,', 'whose', 'solar', 'light', 'is', 'not\nits', 'own,', 'but', 'borrowed', 'from', 'the', 'great', 'dispenser', 'of', 'effulgent', 'beauty.', 'We\nhave', 'no', 'disposition', 'in', 'the', 'world', 'to', 'flatter', 'the', 'fair', 'sex,']",5
"['Madame\nde', 'Chantelle,', 'summon', 'all', 'the', 'Everards', 'to', 'my', 'aid!”', 'She', 'lifted', 'to', 'him\nthe', 'look', 'of', 'happy', 'laughter', 'that', 'sometimes', 'brushed', 'her', 'with', 'a', 'gleam', 'of\nspring.\n\nDarrow', 'watched', 'her', 'hasten', 'along', 'the', 'path', 'between', 'the', 'dripping\nchrysanthemums', 'and', 'enter', 'the', 'lodge.', 'After', 'she', 'had', 'gone', 'in', 'he', 'paced', 'up\nand', 'down', 'outside', 'in', 'the']",3
"['the', 'regret', 'at', 'my', 'departure', 'which', 'it', 'seemed', 'to', 'me', 'any\nextra', 'words', 'would', 'have', 'impaired', 'the', 'artistic', 'value', 'of,', 'so', 'much', 'of', 'a\nconvert', 'to', 'the', 'views', 'regarding', 'moderation', 'had', 'I', 'become.\n\nMiss', 'Kingsley', 'produced', 'my', 'wraps', 'from', 'her', 'boudoir,', 'which', 'Paul', 'Barr', 'with', 'a\nbrace', 'of', 'sighs', 'assisted', 'me', 'to', 'put', 'on.']",8
"['crept', 'far', 'to\nthe', 'lead,', 'and', 'as', 'the', 'brothers', 'left', 'the', 'cattle', 'and', 'bore', 'off', 'homeward,', 'the\nhorse', 'took', 'up', 'a', 'gentle', 'trot,', 'maintaining', 'his', 'lead', 'until', 'the', 'stable\nwas', 'reached.\n\n""Look', 'at', 'the', 'dear', 'old', 'rascal,""', 'said', 'Joel,', 'beaming', 'with', 'pride.', '""That\nhorse', 'knows', 'more', 'than', 'some', 'folks.""\n\n""Yes,', 'and', 'if', 'Dog-toe', 'could', 'talk,""', 'admitted']",1
"['mine,', 'and', ""we'll"", 'have', 'to\ngive', 'it', 'an', 'occasional', 'rubbing', 'to', 'keep', 'the', 'circulation', 'up.', ""There's"", 'where\nDell', 'has', 'the', 'true', 'touch;', 'actually', 'he', 'reminds', 'me', 'of', 'my', 'mother.', 'She', 'could\ntie', 'a', 'rag', 'around', 'a', 'sore', 'toe,', 'in', 'a', 'way', 'that', 'would', 'make', 'a', 'boy', 'forget', 'all\nhis', 'trouble.', 'Hold', 'Joel', 'a', 'minute.""\n\nThe']",1
"['a\nwand', 'and', 'suddenly', 'turned', 'the', 'conversation', 'at', 'a', 'London', 'dinner', 'into', 'joints\nand', 'puddings?', 'She', 'always', 'thought', 'it', 'a', 'good', 'sign', 'when', 'people', 'liked', 'Irish\nstew;', 'it', 'meant', 'that', 'they', 'enjoyed', 'changes', 'and', 'surprises,', 'and', 'taking', 'life\nas', 'it', 'came;', 'and', 'such', 'a', 'beautiful', 'Parisian', 'version', 'of', 'the', 'dish', 'as', 'the\nnavarin', 'that', 'was']",3
"['hand', 'that\nchord', 'of', 'sweet', 'sounds--struggle', 'with', 'the', 'civilized', 'world', 'and', 'with', 'your\nown', 'heart;', 'fly', 'swiftly', 'to', 'the', 'enchanted', 'ground--let', 'the', 'night-_owl_', 'send\nforth', 'its', 'screams', 'from', 'the', 'stubborn', 'oak--let', 'the', 'sea', 'sport', 'upon', 'the\nbeach,', 'and', 'the', 'stars', 'sing', 'together;', 'but', 'learn', 'of', 'these,', 'Elfonzo,', 'thy\ndoom,', 'and', 'thy', 'hiding-place.', 'Our', 'most', 'innocent']",5
"['is,', '_not', '_that', 'they', 'kill\nthree', 'hundred', 'human', 'beings', 'in', 'a', 'twelvemonth,', 'but', 'that', 'they', 'do', 'not', 'kill\nthree', 'hundred', 'times', 'three', 'hundred!\n\n\n\nPORTRAIT', 'OF', 'KING', 'WILLIAM', 'III\n\nI', 'never', 'can', 'look', 'at', 'those', 'periodical', 'portraits', 'in', '_The', 'Galaxy_', 'magazine\nwithout', 'feeling', 'a', 'wild,', 'tempestuous', 'ambition', 'to', 'be', 'an', 'artist.', 'I', 'have\nseen', 'thousands', 'and', 'thousands']",5
"['lay', 'in', 'the\nforesight,', 'in', 'keeping', 'his', 'work', 'in', 'advance,', 'and', 'Joel', 'lent', 'every\nassistance', 'in', 'coaching', 'his', 'cook', 'to', 'meet', 'the', 'emergency', 'of', 'any', 'demand.\n\nSargent', 'took', 'the', 'wrangler', 'in', 'hand.', 'The', 'different', 'bunches', 'of', 'horses', 'had\nseen', 'service', 'on', 'the', 'trail,', 'were', 'gentle', 'to', 'handle,', 'and', 'attention', 'was\ncalled', 'to', 'observing', 'each', 'individual']",1
"[""shouldn't"", 'keep', 'more', 'than', 'just', 'enough', 'money', 'to', 'live', 'on.', ""It's\na"", 'part', 'of', 'his', 'system,', 'as', 'he', 'calls', 'it,', 'I', 'know;', 'and', 'if', 'he', 'says', 'that', 'human\nnature', 'would', 'be', 'better', 'with', 'less,', 'I', 'am', 'not', 'the', 'one', 'to', 'gainsay', 'him,', ""for\nthere's"", 'no', 'young', 'man', 'of', 'his', 'years', 'in', 'the', 'city']",8
"['man,\nWhose', 'years', 'had', 'reached', ""life's"", 'farthest,', 'frailest', 'span,\nAnd', ""o'er"", 'whose', 'head,', 'as', 'every', 'moment', 'flew,\nEternity', 'its', ""dark'ning"", 'twilight', 'threw,\nLay', 'in', 'his', 'silent', 'chamber,', 'dull', 'and', 'lone,\nWatching', 'the', 'midnight', 'stars,', 'as', 'one', 'by', 'one\nThey', 'as', 'slow,', 'voiceless', 'spirits', 'glided', 'past\nThe', 'window', 'of', 'his', 'solitude,', 'and', 'cast\nTheir', 'pale', 'light', 'on', 'his', 'brow;']",7
"['dared', 'my', 'boldness', 'in', 'the', 'wild', 'forest.\nThe', 'great', 'mystery', 'in', 'hunting', 'seems', 'to', 'be--a', 'good', 'marksman,', 'a', 'resolute\nmind,', 'a', 'fixed', 'determination,', 'and', 'my', 'word', 'for', 'it,', 'you', 'will', 'never', 'return\nhome', 'without', 'sounding', 'your', 'horn', 'with', 'the', 'breath', 'of', 'a', 'new', 'victory.', 'And\nso', 'with', 'every', 'other', 'undertaking.', 'Be', 'confident', 'that', 'your']",5
"['under', 'her', 'roof,', 'her', 'lot', 'involved', 'a', 'hundred', 'small\naccommodations', 'generally', 'foreign', 'to', 'the', 'freedom', 'of', 'widowhood--even', 'so,\nhe', 'could', 'not', 'but', 'think', 'that', 'the', 'very', 'ingenuity', 'bred', 'of', 'such', 'conditions\nmight', 'have', 'helped', 'her', 'to', 'find', 'a', 'way', 'out', 'of', 'them.', 'No,', 'her', '“reason”,\nwhatever', 'it', 'was,', 'could,', 'in', 'this', 'case,', 'be', 'nothing']",3
"['serious', 'business', 'matter.""\n\n""Oh,', 'most', 'certainly!', 'Thoroughly', 'business-like', 'in', 'every', 'sense!', 'My', 'dear\nyoung', 'lady,', 'if', 'you', 'expect', 'me', 'to', 'preserve', 'my', 'legal', 'gravity', 'you', 'must', 'not\nbe', 'so', 'humorous;', 'it', 'is', 'beyond', 'the', 'self-control', 'of', 'even', 'a', 'fusty\nconveyancer.', 'And', 'what', 'part', 'in', 'this', 'financial', 'idyl', 'am', 'I', 'expected', 'to\nplay!""\n\n""You', 'are', 'to', 'arrange']",8
"['and', 'horses', 'again', 'the', 'camp', 'took', 'on', 'an\nair', 'of', 'activity.', 'A', 'small', 'remuda', 'was', 'corralled', 'within', 'ropes,', 'running', 'from\nchoice', 'to', 'common', 'horses,', 'all', 'of', 'which', 'were', 'looked', 'over', 'carefully', 'by', 'the\ntrio,', 'including', 'the', 'wagon', 'team.', 'A', 'number', 'of', 'horses', 'were', 'under', 'saddle,\nand', 'led', 'by', 'the', 'foreman,', 'a', 'quartette', 'of', 'men']",1
"['and', 'reasonably\nprogressed', 'in', 'his', 'education.', 'Still,', 'he', 'was', 'not', 'content;', 'there', 'was\nsomething', 'yet', 'to', 'be', 'done', 'before', 'his', 'happiness', 'was', 'complete.', 'He', 'would\nvisit', 'his', 'friends', 'and', 'acquaintances.', 'They', 'would', 'invite', 'him', 'to', 'social\nparties,', 'insisting', 'that', 'he', 'should', 'partake', 'of', 'the', 'amusements', 'that', 'were\ngoing', 'on.', 'This', 'he', 'enjoyed', 'tolerably', 'well.', 'The']",5
"['year,', 'unconsidered,', 'sometimes\nsnubbed,', 'ashamed', 'of', 'his', 'fallen', 'estate,', 'and', 'valiantly', 'trying', 'to', 'look\notherwise;', 'dreary', 'and', 'depressed,', 'but', 'counterfeiting', 'breeziness', 'and\ngaiety,', 'hailing', 'with', 'chummy', 'familiarity,', 'which', 'is', 'not', 'always', 'welcomed,\nthe', 'more-fortunates', 'who', 'are', 'still', 'in', 'place', 'and', 'were', 'once', 'his', 'mates.', 'Have\nyou', 'seen', 'him?', 'He', 'clings', 'piteously', 'to', 'the', 'one', 'little']",5
"['insanely', 'surrender', 'what', 'the', 'other', 'would', 'after', 'all\nnever', 'have?', 'Her', 'sense', 'of', 'irony', 'whispered', 'that', 'if', 'she', 'sent', 'away', 'Darrow\nit', 'would', 'not', 'be', 'to', 'Sophy', 'Viner,', 'but', 'to', 'the', 'first', 'woman', 'who', 'crossed', 'his\npath--as,', 'in', 'a', 'similar', 'hour,', 'Sophy', 'Viner', 'herself', 'had', 'crossed', 'it...But\nthe', 'mere', 'fact', 'that', 'she', 'could', 'think']",3
"['our', 'quarters.', 'Have', 'the', 'props', 'ready,', 'and\nin', 'the', 'morning', 'Seay', 'will', 'show', 'you', 'how', 'to', 'stretch', 'a', 'tarpaulin', 'for', 'a\nsunshade.', 'And', 'then', 'along', 'towards', 'evening,', 'you', 'must', 'drift', 'our', 'little\nbunch', 'of', 'cattle', 'at', 'least', 'a', 'mile', 'up', 'the', 'creek.', ""I'm"", 'expecting', 'more', 'this\nevening,', 'and', 'until', 'we', 'learn', 'the', 'brands', 'on']",1
"['had', 'gone.', 'It', 'was', 'past', 'midnight,\nand', 'yet', 'neither', 'of', 'us', 'had', 'thought', 'apparently', 'of', 'going', 'to', 'bed.', 'He', 'was\nsmoking,', 'and', 'like', 'myself', 'busy', 'with', 'his', 'own', 'reflections.', 'It', 'seemed', 'to', 'me\nthat', 'he', 'looked', 'tired', 'and', 'worn.', 'I', 'had', 'observed', 'it', 'several', 'times', 'of', 'late.\nWas', 'I', 'certain', 'that', 'I', 'was', 'right']",8
"['had', 'been', 'in', 'my', 'grave', 'a\nthousand', 'years', 'when', 'that', 'appeared,', 'I', 'would', 'have', 'got', 'up', 'and', 'visited', 'the\nartist.\n\nI', 'sleep', 'with', 'all', 'these', 'portraits', 'under', 'my', 'pillow', 'every', 'night,', 'so', 'that', 'I\ncan', 'go', 'on', 'studying', 'them', 'as', 'soon', 'as', 'the', 'day', 'dawns', 'in', 'the', 'morning.', 'I', 'know\nthem', 'all', 'as', 'thoroughly', 'as']",5
"['the', 'room.', 'Just', 'then,', 'as\nfortune', 'willed,', 'the', 'door', 'was', 'thrown', 'open,', 'and', 'the', 'servant', 'ushered', 'in\nRoger', 'Dale.\n\nHe', 'looked', 'from', 'the', 'one', 'to', 'the', 'other', 'of', 'us,', 'and', 'his', 'cheeks', 'reddened.\n\n""So,', 'sir,""', 'exclaimed', 'my', 'father,', '""you', 'have', 'come', 'to', 'claim', 'your', 'bride!', 'You\nwill', 'have', 'to', 'reckon', 'with', 'me', 'first;', 'and', 'I']",8
"['looking', 'upward;', 'and', 'she', 'heard\nthe', 'oxen', 'chewing,', 'and', 'she', 'saw', 'the', 'two', 'mosquitoes', 'buzzing', 'drearily', 'round\nand', 'round,', 'and', 'her', 'thoughts--her', 'thoughts', 'ran', 'far', 'back', 'into', 'the', 'past.\n\nThrough', 'these', 'months', 'of', 'anguish', 'a', 'mist', 'had', 'rested', 'on', 'her', 'mind;', 'it', 'was\nrolled', 'together', 'now,', 'and', 'the', 'old', 'clear', 'intellect', 'awoke', 'from', 'its']",0
"['bedside,\nand', 'loaded!”\n\n“He', 'never', 'has,”', 'said', 'Dirk;', '“it', 'hangs', 'in', 'the', 'passage,', 'and', 'the', 'cartridges\ntoo.', 'He', 'never', 'thought', 'when', 'he', 'bought', 'it', 'what', 'work', 'it', 'was', 'for!', 'I', 'only\nwish', 'the', 'little', 'white', 'girl', 'was', 'there', 'still,”', 'said', 'Dirk;', '“but', 'she', 'is\ndrowned.', 'We', 'traced', 'her', 'footmarks', 'to', 'the', 'great', 'pool', 'that', 'has']",6
"['the', 'cattle', 'led', 'them', 'to', 'the', 'buffalo', 'grass,', 'which\ngrew', 'on', 'the', 'slopes', 'and', 'divides,', 'and', 'with', 'three', 'weeks', 'of', 'fair', 'weather', 'and\nfull', 'freedom', 'the', 'herd', 'as', 'a', 'whole', 'rounded', 'into', 'form,', 'reflecting', 'its\ntenacity', 'of', 'life', 'and', 'the', 'able', 'handling', 'of', 'its', 'owners.\n\nWithin', 'ten', 'days', 'of', 'the', 'close', 'of', 'the', 'month,']",1
"['and', 'many', 'wood', 'engravings', 'and', 'fac-similes.', 'In\ncloth,', '$6.00;', 'in', 'half', 'calf,', 'with', 'marble', 'edges,', '$11.00;', 'in', 'half', 'morocco,\nwith', 'gilt', 'top', 'and', 'rough', 'edges,', '$11.00.\n\n', '', '', '', '""Altogether', 'the', 'most', 'fascinating', 'book', 'that', 'has', 'been', 'published\n', '', '', '', 'for', 'months.', 'It', 'is', 'full', 'of', 'the', 'most', 'interesting', 'and', 'picturesque\n']",8
"['peeped', 'up', 'into', 'my', 'face.\n\n“‘Nice', 'curls,', 'pretty', 'curls,’', 'she', 'said;', '‘I', 'like', 'curls.’\n\n“She', 'felt', 'my', 'hair', 'all', 'over,', 'with', 'her', 'little', 'hands.', 'When', 'I', 'put', 'out', 'my', 'arm\nshe', 'let', 'me', 'take', 'her', 'and', 'sit', 'her', 'on', 'my', 'knee.', 'She', 'kissed', 'me', 'with', 'her', 'soft\nmouth.', 'We', 'were', 'happy', 'till', 'the', 'nurse-girl']",0
"['at', 'the', 'picture', 'on\nthe', 'wall.\n\nIn', 'the', 'afternoon', 'the', 'German', 'and', 'Bonaparte', 'sat', 'before', 'the', 'door', 'of', 'the\ncabin.', 'Both', 'smoked', 'in', 'complete', 'silence--Bonaparte', 'with', 'a', 'book', 'in', 'his\nhands', 'and', 'his', 'eyes', 'half', 'closed;', 'the', 'German', 'puffing', 'vigorously,', 'and\nglancing', 'up', 'now', 'and', 'again', 'at', 'the', 'serene', 'blue', 'sky', 'overhead.\n\n“Supposing--you--you,', 'in', 'fact,', 'made']",0
